Kmin_MR_a0     Kmin_MR_a1     Kmin_MR_a2     Kmin_MR_a3     Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        
   0.301217E+02   0.119603E+02  -0.690478E+00  -0.451469E+00   0.297207E+02  -0.198421E+00   0.974143E+01  -0.412004E+01   0.625472E-01   0.120852E-01   0.610477E-02   0.375218E-01   0.839607E-02  -0.111154E+04
   0.300838E+02   0.119603E+02  -0.748247E+00  -0.398085E+00   0.302159E+02  -0.408971E+00   0.726937E+01  -0.493905E+01   0.632106E-01   0.222061E-01   0.235498E-01   0.468615E-03   0.832405E-02  -0.110673E+04
   0.299255E+02   0.118348E+02  -0.476014E+00  -0.398085E+00   0.299356E+02   0.102686E+01   0.795321E+01  -0.440683E+01   0.568233E-01   0.770095E-02   0.226802E-02   0.468615E-03   0.117502E-01  -0.110378E+04
   0.300521E+02   0.123407E+02  -0.410650E+00  -0.283290E+00   0.299356E+02   0.184676E+01   0.622187E+01  -0.440872E+01   0.561127E-01   0.993369E-02   0.684142E-02   0.180691E-01   0.349775E-02  -0.110543E+04
   0.299046E+02   0.116028E+02  -0.105682E+01  -0.588288E+00   0.287149E+02   0.213407E+01   0.560660E+01  -0.346800E+01   0.574524E-01   0.183506E-01   0.834742E-03   0.135836E-01   0.373729E-02  -0.110382E+04
   0.298515E+02   0.114722E+02  -0.706463E+00  -0.177759E+00   0.308428E+02   0.371917E+01   0.356158E+01  -0.136186E+01   0.615384E-01   0.172212E-02   0.335887E-02   0.212786E-02   0.180506E-03  -0.110541E+04
   0.298515E+02   0.118595E+02  -0.706463E+00   0.110029E+00   0.303278E+02   0.402341E+01   0.170729E+01  -0.205681E+01   0.640801E-01   0.434017E-02   0.730220E-02   0.212786E-02   0.146293E-02  -0.110615E+04
   0.298348E+02   0.116928E+02  -0.422069E+00  -0.717167E+00   0.292976E+02   0.256208E+01   0.214316E+01  -0.152110E+01   0.582342E-01   0.353395E-02   0.150830E-01   0.135585E-03   0.538024E-03  -0.110468E+04
   0.299761E+02   0.116928E+02  -0.121442E+01  -0.881517E+00   0.292976E+02   0.817313E+00   0.619924E+01  -0.231144E+01   0.572792E-01   0.211080E-02   0.132304E-01   0.466731E-02   0.538024E-03  -0.110326E+04
   0.299761E+02   0.112578E+02  -0.145088E+01  -0.215080E+00   0.296175E+02   0.228517E+01   0.637439E+01  -0.464363E+01   0.638139E-01   0.955864E-02   0.960865E-02   0.288668E-02   0.228066E-02  -0.110540E+04
   0.298503E+02   0.113074E+02  -0.113148E+01  -0.198744E+01   0.306126E+02   0.192544E+01   0.714123E+01  -0.822381E+01   0.607307E-01   0.791585E-02   0.368762E-02   0.384079E-03   0.204450E-02  -0.111016E+04
   0.301734E+02   0.117982E+02  -0.895385E+00  -0.650570E+00   0.293963E+02   0.113496E+01   0.266464E+01  -0.315455E+01   0.616505E-01   0.801069E-02   0.103606E-01   0.148543E-02   0.143511E-01  -0.110400E+04
   0.300686E+02   0.117259E+02  -0.795870E+00  -0.609767E+00   0.293963E+02   0.285826E+01   0.234718E+01  -0.378150E+01   0.631088E-01   0.155026E-01   0.573769E-02   0.219436E-02   0.108449E-01  -0.110363E+04
   0.300686E+02   0.116910E+02  -0.107127E+01  -0.360871E+00   0.283779E+02   0.285826E+01   0.961822E+00  -0.263257E+01   0.581348E-01   0.279387E-01   0.426301E-02   0.219436E-02   0.109075E-01  -0.110660E+04
   0.301052E+02   0.116910E+02  -0.107127E+01  -0.511951E+00   0.302932E+02   0.117128E-01   0.381953E+01  -0.438872E+01   0.574395E-01   0.149612E-01   0.973312E-04   0.214413E-01   0.793050E-02  -0.110726E+04
   0.298500E+02   0.119125E+02  -0.924453E+00  -0.226329E+00   0.304313E+02  -0.801902E-01   0.692826E+01  -0.270402E+01   0.622930E-01   0.302285E-03   0.137621E-01   0.560482E-02   0.486208E-02  -0.110568E+04
   0.299844E+02   0.115574E+02  -0.101936E+01  -0.325710E+00   0.304313E+02   0.248832E+01   0.385406E+01  -0.125826E+01   0.645001E-01   0.428446E-02   0.101365E-01   0.178283E-01   0.354678E-02  -0.110521E+04
   0.300655E+02   0.118885E+02  -0.500776E+00  -0.325710E+00   0.296772E+02   0.563070E+00   0.298621E+01  -0.422728E+01   0.646088E-01   0.310534E-02   0.337228E-02   0.438257E-03   0.145376E-01  -0.110300E+04
   0.301165E+02   0.116874E+02  -0.117543E+01  -0.803291E+00   0.292435E+02   0.193937E+01   0.457014E+01  -0.483612E+01   0.526536E-01   0.179016E-01   0.273570E-01   0.780757E-02   0.690171E-02  -0.110773E+04
   0.301165E+02   0.119540E+02  -0.326106E+00  -0.803291E+00   0.301408E+02   0.153409E+00   0.448093E+01  -0.280593E+01   0.551234E-01   0.747263E-03   0.750288E-02   0.315991E-01   0.944594E-02  -0.110903E+04
   0.301417E+02   0.120139E+02  -0.357967E+00   0.592511E+00   0.301858E+02   0.184899E+01   0.324304E+01  -0.652226E+01   0.663424E-01   0.331185E-02   0.502716E-02   0.152550E-01   0.727263E-02  -0.110667E+04
   0.301417E+02   0.121881E+02  -0.886516E+00  -0.275657E+00   0.290993E+02   0.421860E+01   0.230078E+01  -0.207772E+01   0.571131E-01   0.744406E-02   0.497488E-02   0.410081E-02   0.706575E-02  -0.110442E+04
   0.301481E+02   0.120913E+02  -0.775145E+00  -0.275657E+00   0.293910E+02   0.659875E-01   0.408637E+01  -0.441888E+01   0.556292E-01   0.744406E-02   0.774839E-02   0.137034E-01   0.102621E-01  -0.110505E+04
   0.302996E+02   0.120913E+02  -0.121061E+01  -0.279666E+00   0.295870E+02   0.511753E+00   0.404219E+01  -0.340307E+01   0.640332E-01   0.217142E-01   0.274206E-02   0.168400E-02   0.848547E-02  -0.110562E+04
   0.300647E+02   0.117747E+02  -0.926798E+00  -0.279666E+00   0.301587E+02   0.186756E+01   0.656063E+01  -0.221746E+01   0.550272E-01   0.293720E-02   0.210843E-01   0.213775E-02   0.549239E-01  -0.111011E+04
   0.301284E+02   0.121934E+02  -0.926798E+00  -0.555625E+00   0.293954E+02   0.250809E+01   0.461363E+01  -0.407353E+01   0.591961E-01   0.695294E-02   0.300588E-03   0.213775E-02   0.445901E-03  -0.110125E+04
   0.301284E+02   0.115208E+02  -0.126567E+01  -0.670544E+00   0.291605E+02   0.287714E+01   0.625781E+01  -0.128447E+01   0.672838E-01   0.648188E-02   0.114834E-01   0.607660E-02   0.703576E-02  -0.110706E+04
   0.299504E+02   0.114446E+02  -0.680590E+00  -0.145686E+00   0.290562E+02   0.206640E+01   0.291594E+01  -0.335466E+01   0.590679E-01   0.514993E-02   0.219586E-01   0.806410E-02   0.565403E-02  -0.110496E+04
   0.299981E+02   0.117893E+02  -0.895649E+00  -0.617166E+00   0.300463E+02   0.810515E+00   0.442734E+01  -0.413818E+01   0.660996E-01   0.236124E-01   0.159738E-01   0.901014E-02   0.676866E-05  -0.110518E+04
   0.300945E+02   0.116823E+02  -0.109401E+01  -0.592410E+00   0.300463E+02   0.999225E+00   0.571932E+01  -0.364799E+01   0.646866E-01   0.358768E-01   0.174994E-01   0.975223E-02   0.675329E-02  -0.110714E+04
   0.301464E+02   0.118434E+02  -0.109401E+01   0.745080E-01   0.293376E+02   0.967476E+00   0.559493E+01  -0.536545E+01   0.633039E-01   0.391415E-03   0.213203E-02   0.853954E-02   0.632977E-02  -0.110300E+04
   0.300729E+02   0.118434E+02  -0.549370E+00  -0.550869E+00   0.298827E+02   0.310261E+01   0.740851E+01  -0.889110E+00   0.641816E-01   0.131720E-01   0.109808E-01   0.774946E-03   0.225049E-02  -0.110571E+04
   0.300460E+02   0.123012E+02   0.110397E+00   0.596088E+00   0.303475E+02   0.434288E+01   0.552435E+01  -0.123936E+01   0.539042E-01   0.459419E-02   0.223609E-01   0.338136E-02   0.175607E-02  -0.111067E+04
   0.299789E+02   0.117435E+02  -0.617536E+00   0.373549E+00   0.292708E+02   0.361611E+00   0.113011E+01  -0.158159E+01   0.664501E-01   0.610637E-02   0.530112E-02   0.381178E-02   0.341705E-02  -0.110746E+04
   0.299789E+02   0.117884E+02  -0.242066E+00  -0.158231E+01   0.302197E+02   0.348144E+01   0.470823E+01  -0.278178E+01   0.630640E-01   0.221259E-01   0.110257E-01   0.299397E-03   0.181903E-01  -0.111039E+04
   0.298820E+02   0.120967E+02  -0.242066E+00   0.316667E+00   0.302197E+02  -0.155569E+00   0.472498E+01  -0.597201E+01   0.669116E-01   0.133210E-02   0.122023E-01   0.130282E-02   0.262413E-02  -0.110582E+04
   0.299945E+02   0.115159E+02  -0.148559E+01  -0.195750E+00   0.294204E+02   0.190271E+01   0.443306E+01  -0.261001E+01   0.699859E-01   0.606354E-03   0.665220E-02   0.189463E-01   0.248320E-02  -0.110617E+04
   0.298440E+02   0.115159E+02  -0.709495E+00  -0.125228E+00   0.302072E+02   0.208524E+01   0.518211E+01  -0.412101E+01   0.569130E-01   0.146000E-02   0.132655E-01   0.871790E-02   0.113364E-01  -0.110483E+04
   0.298440E+02   0.115159E+02  -0.110414E+01  -0.125228E+00   0.286394E+02   0.293776E+01   0.396902E+01  -0.209704E+01   0.515318E-01   0.382352E-02   0.313290E-02   0.681876E-02   0.241338E-01  -0.110671E+04
   0.301518E+02   0.114928E+02  -0.110414E+01  -0.559772E+00   0.281545E+02   0.615917E+01  -0.149510E+01  -0.311400E+01   0.657580E-01   0.974601E-02   0.630302E-03   0.148626E-01   0.113641E-02  -0.111446E+04
   0.300350E+02   0.118169E+02  -0.110585E+01  -0.131650E+01   0.289593E+02   0.205031E+01   0.489747E+01  -0.327521E+01   0.527289E-01   0.390053E-01   0.235545E-02   0.906972E-03   0.261947E-02  -0.110733E+04
   0.299312E+02   0.115625E+02  -0.109204E+01  -0.346465E+00   0.290359E+02   0.252812E+01   0.369712E+01  -0.320168E+01   0.606508E-01   0.713301E-02   0.294150E-02   0.127888E-01   0.189172E-01  -0.110361E+04
   0.298585E+02   0.118222E+02  -0.111704E+01  -0.346465E+00   0.286034E+02   0.684124E+00   0.454909E+01  -0.516328E+01   0.562254E-01   0.411349E-02   0.274401E-02   0.164544E-02   0.656000E-03  -0.110348E+04
   0.299547E+02   0.118962E+02  -0.425500E+00  -0.302498E+00   0.286034E+02   0.650994E+00   0.529551E+01  -0.347558E+01   0.608768E-01   0.411349E-02   0.319935E-01   0.268396E-02   0.511854E-02  -0.110571E+04
   0.301136E+02   0.123994E+02   0.340071E+00   0.111787E+01   0.294817E+02   0.246837E+01   0.303217E+01  -0.211190E+01   0.574497E-01   0.155047E-02   0.542814E-02   0.475889E-02   0.176635E-01  -0.110736E+04
   0.301890E+02   0.119050E+02  -0.127430E+01  -0.966552E+00   0.290535E+02   0.295518E+01   0.458680E+01  -0.528783E+01   0.574497E-01   0.778408E-02   0.106167E-01   0.966838E-02   0.273780E-02  -0.110480E+04
   0.301244E+02   0.120246E+02  -0.127430E+01  -0.966552E+00   0.290535E+02   0.279265E+01   0.420830E+01  -0.563535E+01   0.576985E-01   0.778408E-02   0.749488E-02   0.108302E-01   0.471345E-02  -0.110570E+04
   0.303185E+02   0.122906E+02  -0.707027E+00  -0.430995E+00   0.290818E+02   0.240758E+01   0.551932E+01  -0.352654E+01   0.535009E-01   0.145366E-02   0.667424E-02   0.750920E-03   0.651061E-02  -0.110302E+04
   0.303146E+02   0.122906E+02  -0.109865E+01  -0.167613E+00   0.308897E+02   0.672639E+00   0.685611E+01  -0.328336E+01   0.625388E-01   0.122552E-01   0.818196E-02   0.258745E-01   0.710925E-02  -0.110938E+04
   0.300243E+02   0.122486E+02  -0.659009E+00  -0.167613E+00   0.297798E+02   0.265454E+01   0.483982E+01  -0.375052E+01   0.633341E-01   0.251137E-01   0.187691E-02   0.512672E-02   0.858455E-02  -0.110532E+04
   0.301270E+02   0.121883E+02  -0.658133E+00   0.330141E+00   0.297798E+02   0.116037E+01   0.302367E+01  -0.439555E+01   0.577418E-01   0.464123E-02   0.207165E-02   0.992074E-02   0.553026E-02  -0.110353E+04
   0.298704E+02   0.118242E+02  -0.535138E+00  -0.640277E+00   0.289401E+02   0.163167E+01   0.573179E+01  -0.534363E+01   0.684635E-01   0.134556E-01   0.533150E-02   0.174156E-02   0.163335E-02  -0.110721E+04
   0.302404E+02   0.117462E+02  -0.535138E+00  -0.640277E+00   0.290848E+02   0.159920E+01   0.616186E+01  -0.499355E+01   0.629107E-01   0.271869E-01   0.762368E-02   0.118581E-01   0.163335E-02  -0.110725E+04
   0.301687E+02   0.124422E+02   0.471086E+00   0.609928E+00   0.297011E+02   0.166200E+01   0.507212E+01  -0.124260E+01   0.582121E-01   0.612286E-03   0.172667E-01   0.132329E-02   0.709691E-02  -0.110679E+04
   0.301687E+02   0.122208E+02  -0.338814E+00   0.217152E+00   0.292750E+02   0.197495E+00   0.436011E+01  -0.452465E+01   0.621055E-01   0.612286E-03   0.262234E-01   0.688860E-03   0.122205E-01  -0.110486E+04
   0.301687E+02   0.123430E+02  -0.338814E+00   0.189973E+00   0.297268E+02   0.120540E+01   0.550615E+01  -0.234194E+01   0.571393E-01   0.658970E-03   0.257609E-01   0.310135E-01   0.546100E-03  -0.110653E+04
   0.302110E+02   0.117229E+02  -0.338814E+00  -0.683960E+00   0.294240E+02   0.199404E+01   0.362706E+01  -0.428552E+01   0.651900E-01   0.484907E-02   0.165704E-01   0.320602E-01   0.702757E-02  -0.110788E+04
   0.301746E+02   0.120975E+02  -0.209428E+00  -0.460153E+00   0.281299E+02   0.216614E+01   0.271776E+01  -0.135585E+01   0.583080E-01   0.183590E-02   0.151126E-03   0.887771E-02   0.325106E-03  -0.110337E+04
   0.298261E+02   0.112232E+02  -0.108083E+01  -0.460153E+00   0.291022E+02   0.198851E+01   0.331946E+01  -0.179735E+01   0.621193E-01   0.453898E-03   0.151126E-03   0.908917E-02   0.232806E-01  -0.110481E+04
   0.300485E+02   0.115478E+02  -0.146965E+01  -0.109231E+01   0.292439E+02   0.274719E+01   0.481313E+01  -0.330470E+01   0.647770E-01   0.131776E-02   0.642128E-02   0.248066E-02   0.286403E-02  -0.110266E+04
   0.300485E+02   0.115478E+02  -0.545016E+00  -0.144009E+01   0.292100E+02   0.372289E+01   0.438415E+01  -0.275221E+01   0.604692E-01   0.160105E-02   0.165303E-01   0.108985E-02   0.601870E-02  -0.110495E+04
   0.298172E+02   0.109924E+02  -0.162164E+01  -0.183355E+01   0.292100E+02   0.296130E+01   0.483921E+01  -0.357737E+01   0.604692E-01   0.975754E-03   0.832495E-02   0.216368E-02   0.522963E-02  -0.110608E+04
   0.298946E+02   0.113329E+02  -0.755660E+00  -0.642479E+00   0.291524E+02   0.132675E+01   0.487273E+01  -0.255964E+01   0.655647E-01   0.270217E-02   0.761796E-03   0.216368E-02   0.106107E-01  -0.110340E+04
   0.298946E+02   0.110267E+02  -0.609610E+00  -0.157812E+00   0.289765E+02   0.522766E+01   0.410509E+01  -0.858036E+00   0.623396E-01   0.729620E-02   0.185986E-01   0.789049E-02   0.817370E-04  -0.111144E+04
   0.297080E+02   0.114802E+02  -0.130071E+01  -0.353598E+00   0.290564E+02   0.179785E+01   0.463867E+01  -0.668062E+01   0.617315E-01   0.175645E-01   0.868015E-02   0.121256E-01   0.576656E-02  -0.110838E+04
   0.299045E+02   0.115259E+02  -0.121844E+01  -0.629788E+00   0.286693E+02   0.201423E+01   0.568381E+01  -0.302601E+01   0.549413E-01   0.377015E-02   0.234995E-01   0.131298E-02   0.324885E-02  -0.110429E+04
   0.300361E+02   0.113784E+02  -0.132011E+01  -0.629788E+00   0.308370E+02   0.133538E+01   0.687439E+01  -0.527967E+01   0.640297E-01   0.150801E-02   0.243075E-01   0.690586E-02   0.306281E-02  -0.110640E+04
   0.300472E+02   0.116274E+02  -0.123641E+01  -0.389480E+00   0.293040E+02   0.230173E+01   0.500543E+01  -0.177058E+01   0.622537E-01   0.469504E-03   0.122868E-02   0.217519E-01   0.166689E-01  -0.110421E+04
   0.301237E+02   0.123095E+02  -0.102413E+01  -0.828527E+00   0.302044E+02   0.949387E+00   0.712169E+01  -0.587090E+01   0.556419E-01   0.594489E-02   0.999424E-02   0.523740E-02   0.804342E-02  -0.110772E+04
   0.299510E+02   0.118886E+02  -0.810195E+00  -0.396504E-01   0.296356E+02   0.296617E+01   0.447493E+01  -0.566021E+01   0.599227E-01   0.468578E-02   0.120177E-01   0.343493E-02   0.191534E-01  -0.110438E+04
   0.299352E+02   0.118886E+02  -0.307906E+00  -0.581154E+00   0.293298E+02   0.217281E-01   0.396240E+01  -0.504487E+01   0.587015E-01   0.962436E-02   0.574605E-02   0.476109E-01   0.605530E-03  -0.110810E+04
   0.301804E+02   0.120456E+02  -0.101960E+01  -0.300702E+00   0.297442E+02   0.267020E+01   0.484738E+01  -0.627891E+01   0.639431E-01   0.128273E-02   0.820004E-02   0.323697E-01   0.416499E-03  -0.110589E+04
   0.301862E+02   0.117438E+02  -0.872647E+00   0.117909E+00   0.299765E+02   0.324913E+01   0.172329E+01  -0.460440E+01   0.570947E-01   0.634597E-02   0.135848E-01   0.250608E-02   0.322497E-02  -0.110738E+04
   0.302049E+02   0.119862E+02  -0.872647E+00   0.635618E-01   0.291357E+02   0.187472E+01  -0.470469E-01  -0.228820E+01   0.623289E-01   0.383946E-02   0.418908E-03   0.250608E-02   0.315190E-01  -0.110828E+04
   0.301462E+02   0.119862E+02  -0.872647E+00   0.635618E-01   0.301084E+02   0.363104E+01   0.459052E+01  -0.213763E+01   0.644549E-01   0.235395E-01   0.119101E-01   0.164073E-02   0.625023E-02  -0.110569E+04
   0.301969E+02   0.117560E+02  -0.111743E+01  -0.677439E+00   0.297597E+02   0.254287E+01   0.459052E+01  -0.262501E+01   0.641200E-01   0.981407E-02   0.708523E-02   0.164645E-02   0.219552E-02  -0.110249E+04
   0.299009E+02   0.116680E+02  -0.111743E+01   0.128436E+00   0.289526E+02   0.408721E+01   0.598034E+01  -0.451249E+01   0.629654E-01   0.187568E-02   0.310874E-02   0.150428E-01   0.132573E-01  -0.110753E+04
   0.297568E+02   0.116345E+02  -0.490605E+00  -0.208015E+00   0.305577E+02  -0.246372E+01   0.598034E+01  -0.373083E+01   0.650475E-01   0.724437E-01   0.537497E-01   0.568687E-02   0.214465E-01  -0.112263E+04
   0.301379E+02   0.119460E+02  -0.522575E+00  -0.555071E-02   0.293566E+02   0.266168E+01   0.410967E+01  -0.472212E+01   0.586475E-01   0.101044E-01   0.663368E-01   0.114903E-01   0.145763E-01  -0.110961E+04
   0.299265E+02   0.114228E+02  -0.124550E+01  -0.240577E+00   0.295874E+02   0.217378E+00   0.626037E+01  -0.399656E+01   0.657086E-01   0.602375E-02   0.184796E-01   0.100251E-01   0.199179E-02  -0.110574E+04
   0.299485E+02   0.117420E+02  -0.129298E+01  -0.115894E+01   0.299863E+02  -0.565209E-01   0.666873E+01  -0.219085E+01   0.640580E-01   0.253660E-01   0.155332E-01   0.253134E-02   0.129150E-02  -0.110793E+04
   0.303195E+02   0.121448E+02  -0.118274E+01  -0.117141E+01   0.296814E+02   0.417844E+01   0.322173E+01  -0.499361E+01   0.598889E-01   0.780059E-02   0.104937E-01   0.263419E-01   0.109727E-01  -0.111045E+04
   0.300615E+02   0.117568E+02  -0.310305E+00   0.758109E-01   0.296814E+02   0.354332E+01   0.509790E+01  -0.479790E+00   0.653724E-01   0.662886E-02   0.106112E-02   0.158223E-01   0.822941E-02  -0.110609E+04
   0.298487E+02   0.118956E+02  -0.310305E+00   0.349752E+00   0.292496E+02   0.354332E+01   0.515763E+01  -0.431662E+01   0.543266E-01   0.264336E-01   0.685829E-02   0.123782E-01   0.222091E-02  -0.110725E+04
   0.302866E+02   0.121761E+02  -0.310305E+00  -0.478748E+00   0.287275E+02   0.567000E+01   0.111562E+01  -0.226888E+01   0.593087E-01   0.494652E-02   0.441502E-02   0.371894E-03   0.190868E-02  -0.110607E+04
   0.300944E+02   0.121370E+02  -0.121023E+01  -0.535633E-02   0.299011E+02   0.203122E+01   0.244980E+01  -0.296390E+01   0.613310E-01   0.914915E-02   0.294060E-02   0.371894E-03   0.850953E-02  -0.110494E+04
   0.300832E+02   0.117454E+02  -0.459718E+00  -0.106231E+01   0.283486E+02   0.295511E+01   0.426379E+01  -0.208629E+01   0.626351E-01   0.804534E-02   0.256195E-02   0.730675E-03   0.563106E-02  -0.110419E+04
   0.298121E+02   0.117057E+02  -0.414384E+00  -0.579340E+00   0.292671E+02   0.194286E+01   0.438626E+01  -0.284832E+01   0.615088E-01   0.113423E-01   0.192851E-02   0.386208E-02   0.563106E-02  -0.110315E+04
   0.302417E+02   0.115982E+02  -0.121846E+01  -0.484027E+00   0.305363E+02   0.914095E+00   0.473585E+01  -0.317999E+01   0.626948E-01   0.856284E-02   0.232877E-01   0.531681E-02   0.143088E-01  -0.110829E+04
   0.300376E+02   0.118810E+02  -0.121846E+01  -0.484027E+00   0.301551E+02   0.222089E+01   0.605207E+01  -0.450329E+01   0.610141E-01   0.157884E-02   0.120155E-01   0.246538E-02   0.800689E-02  -0.110282E+04
   0.300376E+02   0.114679E+02  -0.146609E+01  -0.484027E+00   0.304968E+02   0.256210E+01   0.813040E+01  -0.431482E+00   0.616177E-01   0.306446E-01   0.100098E-01   0.542862E-02   0.189459E-01  -0.111235E+04
   0.297386E+02   0.112985E+02  -0.712709E+00  -0.257098E+00   0.300192E+02   0.185662E+01   0.259821E+01  -0.224071E+01   0.629787E-01   0.331644E-02   0.134671E-01   0.715112E-02   0.112465E-01  -0.110652E+04
   0.300889E+02   0.116692E+02  -0.480363E+00   0.270422E+00   0.305061E+02   0.381142E+00   0.337381E+01  -0.650457E+01   0.610008E-01   0.212975E-01   0.145801E-01   0.643389E-02   0.706531E-06  -0.110913E+04
   0.298113E+02   0.116692E+02  -0.888281E+00  -0.634532E-01   0.292654E+02   0.986599E+00   0.763184E+01  -0.386449E+01   0.582365E-01   0.185131E-02   0.993146E-02   0.183426E-02   0.148129E-01  -0.110502E+04
   0.298113E+02   0.116692E+02  -0.130105E+01  -0.422408E+00   0.292654E+02   0.125544E+01   0.574106E+01  -0.437710E+01   0.632420E-01   0.255516E-01   0.160653E-01   0.110389E-01   0.706425E-02  -0.110792E+04
   0.302384E+02   0.122307E+02  -0.211307E+00  -0.422408E+00   0.297555E+02   0.722474E+00   0.356945E+01  -0.357481E+01   0.619374E-01   0.557769E-02   0.163143E-02   0.758039E-02   0.180253E-01  -0.110426E+04
   0.303244E+02   0.121766E+02  -0.847978E+00  -0.659243E+00   0.304720E+02   0.246339E+01   0.639347E+01  -0.266240E+01   0.622405E-01   0.765839E-02   0.205577E-01   0.101388E-01   0.314475E-02  -0.110637E+04
   0.303577E+02   0.119821E+02  -0.218559E+00  -0.574286E+00   0.293191E+02   0.955891E+00   0.449242E+01  -0.438740E+01   0.531297E-01   0.179049E-02   0.238535E-03   0.188844E-01   0.482728E-01  -0.111235E+04
   0.303630E+02   0.121819E+02  -0.156726E+01  -0.443535E+00   0.292605E+02   0.313916E+01   0.248383E+01  -0.471937E+01   0.610660E-01   0.239036E-01   0.248684E-02   0.820444E-02   0.387957E-02  -0.110923E+04
   0.300548E+02   0.117118E+02  -0.424787E+00  -0.232721E+00   0.286095E+02   0.286337E+01   0.511221E+01  -0.264756E+01   0.569191E-01   0.117920E-01   0.165946E-02   0.730335E-02   0.530518E-02  -0.110327E+04
   0.300548E+02   0.118446E+02  -0.670460E+00  -0.202667E+00   0.300005E+02   0.616580E+00   0.668227E+01  -0.586596E+01   0.581455E-01   0.214880E-02   0.639429E-02   0.263270E-02   0.274705E-02  -0.110158E+04
   0.298911E+02   0.117865E+02  -0.626349E+00  -0.361516E+00   0.300005E+02   0.269341E+01   0.619437E+01  -0.117595E+01   0.546326E-01   0.123933E-02   0.137085E-01   0.184974E-01   0.418987E-01  -0.111045E+04
   0.297906E+02   0.116235E+02  -0.464118E+00  -0.152902E-01   0.282841E+02   0.184872E+01   0.546360E+01  -0.381833E+01   0.620237E-01   0.147625E-01   0.136658E-01   0.222770E-01   0.272991E-01  -0.111135E+04
   0.300381E+02   0.117010E+02  -0.608240E+00  -0.327244E+00   0.297623E+02   0.918830E+00   0.710777E+01  -0.359011E+01   0.596871E-01   0.110420E-03   0.429892E-02   0.192316E-01   0.625517E-02  -0.110346E+04
   0.300574E+02   0.117965E+02  -0.338126E+00  -0.647359E+00   0.297623E+02   0.345815E+01   0.389525E+01  -0.586043E+01   0.591990E-01   0.203052E-03   0.703855E-02   0.271276E-02   0.402384E-02  -0.110323E+04
   0.303442E+02   0.122755E+02  -0.338126E+00  -0.882099E+00   0.293761E+02   0.215774E+01   0.482086E+01  -0.228422E+01   0.591990E-01   0.674400E-02   0.703855E-02   0.190455E-02   0.138345E-01  -0.110442E+04
   0.303712E+02   0.123271E+02  -0.716377E+00  -0.882099E+00   0.300753E+02   0.215774E+01   0.335302E+01  -0.702346E+01   0.595049E-01   0.127705E-01   0.480338E-03   0.190455E-02   0.153640E-01  -0.110751E+04
   0.302423E+02   0.121287E+02  -0.716377E+00  -0.882099E+00   0.307906E+02   0.933934E+00   0.683127E+01  -0.513861E+01   0.606289E-01   0.246849E-01   0.157519E-01   0.121006E-01   0.427587E-02  -0.110790E+04
   0.301617E+02   0.121287E+02  -0.101715E+01  -0.882099E+00   0.292886E+02   0.287827E+01   0.340414E+01  -0.402607E+01   0.606271E-01   0.108394E-01   0.730726E-02   0.292060E-02   0.467377E-02  -0.110373E+04
   0.300136E+02   0.120767E+02  -0.732730E+00  -0.232316E+00   0.294014E+02   0.221626E+01   0.474977E+01  -0.377624E+01   0.596941E-01   0.981451E-03   0.195078E-02   0.254919E-03   0.251756E-01  -0.110211E+04
   0.301800E+02   0.120767E+02  -0.119895E+00  -0.232316E+00   0.292305E+02   0.297860E+01   0.402499E+01  -0.169656E+01   0.551402E-01   0.128316E-02   0.237270E-02   0.593014E-02   0.546317E-02  -0.110267E+04
   0.301579E+02   0.120902E+02  -0.464230E+00  -0.364581E+00   0.289088E+02   0.549512E+00   0.382871E+01  -0.215016E+01   0.541763E-01   0.106459E-01   0.584288E-02   0.587543E-02   0.343562E-02  -0.110467E+04
   0.300645E+02   0.117532E+02  -0.464230E+00  -0.108081E+01   0.305311E+02   0.214710E+01   0.231703E+01  -0.476068E+01   0.607839E-01   0.181269E-01   0.151002E-03   0.587543E-02   0.215684E-02  -0.110628E+04
   0.300640E+02   0.117720E+02  -0.464230E+00  -0.239153E+00   0.290626E+02   0.280175E+01   0.266358E+01  -0.241277E+01   0.587570E-01   0.286634E-01   0.151002E-03   0.128307E-01   0.669806E-02  -0.110472E+04
   0.300540E+02   0.116824E+02  -0.111885E+01  -0.356048E+00   0.300758E+02   0.174252E+01   0.407637E+01  -0.331938E+01   0.622740E-01   0.777363E-02   0.419056E-03   0.991194E-02   0.371336E-02  -0.110194E+04
   0.300540E+02   0.116603E+02  -0.101176E+01  -0.356048E+00   0.300758E+02   0.549751E+00   0.578828E+01  -0.252919E+01   0.683426E-01   0.198352E-01   0.656471E-02   0.811099E-02   0.213516E-01  -0.110742E+04
   0.302710E+02   0.115804E+02  -0.795050E+00  -0.114922E+01   0.295148E+02   0.409362E+01   0.668265E+01  -0.552176E+01   0.612794E-01   0.473772E-03   0.187479E-01   0.907120E-02   0.639727E-02  -0.110990E+04
   0.301182E+02   0.122914E+02  -0.795050E+00   0.153300E+00   0.301851E+02   0.106495E+01   0.558429E+01  -0.234264E+01   0.606710E-01   0.209969E-03   0.386061E-02   0.732815E-02   0.288606E-02  -0.110308E+04
