Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_MC_Up_a2  Kmin_MC_Up_a3  Kmin_MC_Up_a4  Kmin_TR_a0     Kmin_TR_a1     Kmin_TR_a2     Kmin_TR_a3     Kmin_TR_a4     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.349982E+02  -0.168233E+01  -0.148500E+01   0.473901E+00  -0.235093E+00   0.302857E+02  -0.324278E+01  -0.829911E+00   0.211259E+01  -0.314793E+01   0.104542E-02   0.109798E+02   0.109059E+02   0.331846E+00   0.166082E+02   0.800429E+02  -0.126590E+02   0.000000E+00   0.927019E+02  -0.185404E+03
   0.349779E+02  -0.163108E+01  -0.149339E+01   0.538178E+00  -0.610549E+00   0.303922E+02  -0.371496E+01  -0.421602E+00   0.998944E+00   0.788558E+00   0.401616E-03   0.915733E+01   0.869141E+01   0.159210E-01   0.160796E+02   0.855561E+02  -0.122885E+02   0.000000E+00   0.978446E+02  -0.195689E+03
   0.350128E+02  -0.163108E+01  -0.140473E+01   0.108817E+01  -0.150903E+00   0.305405E+02  -0.366433E+01   0.422445E+00   0.446783E+01   0.114752E+01   0.784310E-03   0.774545E+01   0.886296E+01   0.572351E-01   0.160796E+02   0.786640E+02  -0.127958E+02   0.000000E+00   0.914598E+02  -0.182920E+03
   0.350258E+02  -0.180790E+01  -0.132357E+01   0.105193E+01  -0.616025E+00   0.306308E+02  -0.366433E+01  -0.324971E+00   0.737829E+00   0.523386E+01   0.718982E-03   0.881778E+01   0.695761E+01   0.572351E-01   0.164526E+02   0.782458E+02  -0.135975E+02   0.000000E+00   0.918433E+02  -0.183687E+03
   0.350406E+02  -0.180790E+01  -0.133996E+01   0.263326E+00  -0.730308E-01   0.306120E+02  -0.333574E+01  -0.143478E+01   0.140199E+01  -0.122846E+01   0.117020E-03   0.959920E+01   0.129712E+02   0.572351E-01   0.140908E+02   0.848282E+02  -0.131166E+02   0.000000E+00   0.979448E+02  -0.195890E+03
   0.350406E+02  -0.175271E+01  -0.119639E+01  -0.471776E-02  -0.552149E+00   0.305796E+02  -0.426430E+01  -0.135122E+01   0.140199E+01  -0.122846E+01   0.292956E-03   0.800658E+01   0.103613E+02   0.572351E-01   0.181688E+02   0.824773E+02  -0.131417E+02   0.000000E+00   0.956190E+02  -0.191238E+03
   0.350118E+02  -0.177485E+01  -0.127443E+01   0.392775E+00  -0.795567E-01   0.306151E+02  -0.338109E+01   0.535430E-03   0.175402E+01   0.392291E+01   0.281630E-03   0.135482E+02   0.129474E+02   0.339803E+00   0.159420E+02   0.841752E+02  -0.147001E+02   0.000000E+00   0.988753E+02  -0.197751E+03
   0.350416E+02  -0.173803E+01  -0.129390E+01   0.462817E+00  -0.795567E-01   0.307564E+02  -0.372712E+01  -0.551004E+00   0.223689E+01   0.364454E+01   0.181431E-04   0.885457E+01   0.806596E+01   0.116227E+01   0.107923E+02   0.823438E+02  -0.134956E+02   0.000000E+00   0.958394E+02  -0.191679E+03
   0.350125E+02  -0.179088E+01  -0.110149E+01   0.123198E+00  -0.160764E-01   0.305528E+02  -0.333900E+01  -0.214971E+00  -0.194215E+00   0.285516E+01   0.130265E-03   0.789957E+01   0.974601E+01   0.100875E+01   0.107669E+02   0.850175E+02  -0.135285E+02   0.000000E+00   0.985460E+02  -0.197092E+03
   0.350334E+02  -0.178715E+01  -0.110149E+01   0.488150E+00   0.386135E+00   0.306741E+02  -0.333900E+01   0.147585E+01   0.119414E+00   0.438310E+01   0.200870E-03   0.101278E+02   0.150214E+02   0.146070E+00   0.141547E+02   0.815196E+02  -0.145193E+02   0.000000E+00   0.960389E+02  -0.192078E+03
   0.350787E+02  -0.176047E+01  -0.150393E+01   0.416760E+00   0.252609E+00   0.307769E+02  -0.294084E+01   0.722224E-01   0.135922E+01  -0.433033E+01   0.104969E-02   0.853089E+01   0.929358E+01   0.456063E+00   0.177626E+02   0.774784E+02  -0.127209E+02   0.000000E+00   0.901993E+02  -0.180399E+03
   0.349695E+02  -0.170179E+01  -0.128393E+01   0.527198E+00   0.252609E+00   0.306386E+02  -0.294084E+01   0.470419E+00   0.460339E+01   0.145395E+01   0.974226E-03   0.903832E+01   0.134132E+02   0.198597E+01   0.222278E+02   0.763816E+02  -0.157692E+02   0.000000E+00   0.921508E+02  -0.184302E+03
   0.350010E+02  -0.168288E+01  -0.135476E+01   0.527198E+00   0.953247E-01   0.307484E+02  -0.197777E+01   0.470419E+00   0.460339E+01   0.786484E+01   0.359614E-03   0.956141E+01   0.115289E+02   0.141224E+00   0.186388E+02   0.805369E+02  -0.132266E+02   0.000000E+00   0.937635E+02  -0.187527E+03
   0.349826E+02  -0.164796E+01  -0.128516E+01   0.318687E-01   0.869516E-01   0.301676E+02  -0.246942E+01  -0.105090E+01   0.384743E+01  -0.440394E+01   0.532461E-03   0.133601E+02   0.112233E+02   0.202750E+01   0.147644E+02   0.809254E+02  -0.136520E+02   0.000000E+00   0.945774E+02  -0.189155E+03
   0.349826E+02  -0.174912E+01  -0.113310E+01   0.506547E+00  -0.367246E+00   0.302355E+02  -0.225407E+01  -0.223440E+01   0.689703E+00  -0.218549E+01   0.582891E-03   0.920048E+01   0.846848E+01   0.308296E+01   0.171106E+02   0.820487E+02  -0.125751E+02   0.000000E+00   0.946238E+02  -0.189248E+03
   0.350130E+02  -0.174912E+01  -0.109365E+01   0.534093E+00   0.159205E+00   0.302355E+02  -0.257783E+01  -0.120154E+01   0.134303E+01   0.114840E+01   0.711958E-03   0.118727E+02   0.120786E+02   0.152517E+01   0.138211E+02   0.843061E+02  -0.132207E+02   0.000000E+00   0.975268E+02  -0.195054E+03
   0.350130E+02  -0.166871E+01  -0.146340E+01   0.505193E+00  -0.796526E+00   0.301320E+02  -0.355637E+01  -0.108912E+01   0.134303E+01   0.677222E+00   0.359946E-03   0.103432E+02   0.108095E+02   0.142302E+01   0.116378E+02   0.823905E+02  -0.127970E+02   0.000000E+00   0.951875E+02  -0.190375E+03
   0.350008E+02  -0.175106E+01  -0.914248E+00   0.688791E+00  -0.476671E+00   0.305878E+02  -0.432830E+01  -0.181841E+01   0.568603E+00   0.202697E+00   0.155588E-03   0.668240E+01   0.986792E+01   0.154385E+01   0.146680E+02   0.806882E+02  -0.136450E+02   0.000000E+00   0.943332E+02  -0.188666E+03
   0.350530E+02  -0.193943E+01  -0.848458E+00   0.230777E+00  -0.517938E+00   0.306013E+02  -0.454543E+01  -0.247048E+01   0.568603E+00   0.162718E+01   0.419945E-04   0.894659E+01   0.736169E+01   0.169623E+00   0.151285E+02   0.818735E+02  -0.129635E+02   0.000000E+00   0.948370E+02  -0.189674E+03
   0.350663E+02  -0.197791E+01  -0.768907E+00  -0.321159E-01  -0.488875E+00   0.301852E+02  -0.375895E+01  -0.451444E+00  -0.195897E+01   0.923634E+00   0.545385E-03   0.599174E+01   0.135246E+02   0.727412E+00   0.171028E+02   0.779237E+02  -0.165991E+02   0.000000E+00   0.945228E+02  -0.189046E+03
   0.350585E+02  -0.199909E+01  -0.577382E+00  -0.321159E-01   0.250111E+00   0.305464E+02  -0.400857E+01  -0.147909E+01   0.358896E+01   0.201853E+01   0.493892E-03   0.944467E+01   0.112613E+02   0.318488E+00   0.162283E+02   0.838644E+02  -0.124791E+02   0.000000E+00   0.963435E+02  -0.192687E+03
   0.350974E+02  -0.197582E+01  -0.636999E+00   0.391461E-01   0.250111E+00   0.305671E+02  -0.353324E+01  -0.201005E+01   0.167495E+01  -0.212205E+01   0.493892E-03   0.778536E+01   0.818616E+01   0.736152E-01   0.154663E+02   0.845971E+02  -0.129200E+02   0.000000E+00   0.975171E+02  -0.195034E+03
   0.351083E+02  -0.193785E+01  -0.969879E+00  -0.186792E-01   0.421419E+00   0.305635E+02  -0.385897E+01  -0.165788E+01   0.149434E+01  -0.112558E+01   0.614151E-03   0.714394E+01   0.863336E+01   0.597478E+00   0.135530E+02   0.844842E+02  -0.132719E+02   0.000000E+00   0.977561E+02  -0.195512E+03
   0.350934E+02  -0.195819E+01  -0.747570E+00  -0.103193E+00   0.295159E+00   0.305949E+02  -0.370905E+01  -0.144304E+01   0.334733E+01   0.854299E+00   0.338596E-03   0.901002E+01   0.110008E+02   0.146632E+01   0.149626E+02   0.864961E+02  -0.122824E+02   0.000000E+00   0.987785E+02  -0.197557E+03
   0.350908E+02  -0.192763E+01  -0.877085E+00  -0.558151E-02   0.234947E+00   0.306451E+02  -0.370269E+01   0.115232E+00   0.176937E+01   0.516457E+01   0.124145E-03   0.115412E+02   0.105710E+02   0.279754E+01   0.110482E+02   0.841614E+02  -0.134014E+02   0.000000E+00   0.975628E+02  -0.195126E+03
   0.350904E+02  -0.195147E+01  -0.806134E+00  -0.558151E-02   0.330333E+00   0.307271E+02  -0.408440E+01   0.122297E+01   0.130123E+01   0.122695E+01   0.934805E-04   0.116825E+02   0.134022E+02   0.862308E+00   0.159667E+02   0.854829E+02  -0.139778E+02   0.000000E+00   0.994607E+02  -0.198921E+03
   0.350793E+02  -0.189794E+01  -0.858676E+00   0.428003E+00   0.150241E+00   0.303496E+02  -0.300039E+01  -0.283706E+01  -0.171453E+01  -0.214053E+01   0.717480E-03   0.104720E+02   0.105212E+02   0.354799E+00   0.145976E+02   0.822445E+02  -0.121819E+02   0.000000E+00   0.944264E+02  -0.188853E+03
   0.350377E+02  -0.190371E+01  -0.826583E+00   0.477435E+00  -0.111987E+00   0.303496E+02  -0.302842E+01  -0.204446E+01   0.484387E+01  -0.739257E+00   0.371045E-03   0.974836E+01   0.101453E+02   0.165393E+01   0.195166E+02   0.841894E+02  -0.131730E+02   0.000000E+00   0.973624E+02  -0.194725E+03
   0.350436E+02  -0.189732E+01  -0.826583E+00   0.400446E+00   0.201774E+00   0.303379E+02  -0.302842E+01  -0.705896E+00   0.308355E+01   0.223572E+01   0.586932E-03   0.114743E+02   0.120859E+02   0.877766E+00   0.167772E+02   0.854121E+02  -0.133249E+02   0.000000E+00   0.987370E+02  -0.197474E+03
   0.350436E+02  -0.186016E+01  -0.610643E+00   0.102510E+00   0.349472E+00   0.303379E+02  -0.391534E+01  -0.705896E+00  -0.580056E+00   0.250492E+01   0.487652E-03   0.143185E+02   0.140256E+02   0.138533E+01   0.107851E+02   0.801056E+02  -0.168131E+02   0.000000E+00   0.969187E+02  -0.193837E+03
   0.350674E+02  -0.192902E+01  -0.621792E+00  -0.465830E+00  -0.389549E-02   0.303379E+02  -0.400607E+01  -0.107636E+01  -0.315393E+00   0.386777E+01   0.567392E-03   0.102642E+02   0.107846E+02   0.663896E+00   0.166344E+02   0.841165E+02  -0.124627E+02   0.000000E+00   0.965792E+02  -0.193158E+03
   0.350577E+02  -0.191295E+01  -0.105241E+01   0.140912E+00   0.343409E+00   0.306548E+02  -0.400607E+01  -0.128823E+00   0.106590E+01   0.186434E+00   0.100585E-03   0.963944E+01   0.525478E+01   0.142110E+00   0.130812E+02   0.801229E+02  -0.166534E+02   0.000000E+00   0.967763E+02  -0.193553E+03
   0.350478E+02  -0.179312E+01  -0.105241E+01   0.109038E+00   0.330889E+00   0.305514E+02  -0.396949E+01  -0.484551E+00   0.322193E+01   0.296430E+01   0.490173E-03   0.843120E+01   0.102270E+02   0.185851E+00   0.112955E+02   0.847250E+02  -0.129883E+02   0.000000E+00   0.977133E+02  -0.195427E+03
   0.350148E+02  -0.177232E+01  -0.973673E+00   0.109038E+00   0.589108E-02   0.303482E+02  -0.401940E+01  -0.156726E+01   0.583692E+00  -0.200748E+01   0.116382E-03   0.124375E+02   0.863694E+01   0.239488E+01   0.135371E+02   0.841494E+02  -0.130079E+02   0.000000E+00   0.971573E+02  -0.194315E+03
   0.350148E+02  -0.166897E+01  -0.973673E+00   0.109038E+00   0.589108E-02   0.302614E+02  -0.401940E+01  -0.203743E+01   0.153163E+01  -0.179128E+01   0.124461E-03   0.738683E+01   0.911087E+01   0.125555E+01   0.123324E+02   0.850283E+02  -0.131867E+02   0.000000E+00   0.982150E+02  -0.196430E+03
   0.349997E+02  -0.178817E+01  -0.103725E+01   0.210771E+00   0.211644E+00   0.305025E+02  -0.282076E+01  -0.319669E+01  -0.133172E+00  -0.354285E+01   0.695680E-04   0.746847E+01   0.134614E+02   0.356334E-01   0.114334E+02   0.800926E+02  -0.148689E+02   0.000000E+00   0.949615E+02  -0.189923E+03
   0.350191E+02  -0.181340E+01  -0.105821E+01   0.278101E+00   0.332524E+00   0.306148E+02  -0.299889E+01  -0.924047E+00   0.448316E+01   0.415626E+00   0.695680E-04   0.802301E+01   0.104718E+02   0.187566E+01   0.178364E+02   0.845614E+02  -0.130511E+02   0.000000E+00   0.976125E+02  -0.195225E+03
   0.350389E+02  -0.180946E+01  -0.101029E+01   0.282499E+00   0.437011E+00   0.305784E+02  -0.264248E+01   0.167811E+00   0.140926E+01   0.532471E+01   0.695680E-04   0.743898E+01   0.949207E+01   0.581144E+00   0.151046E+02   0.837805E+02  -0.128318E+02   0.000000E+00   0.966123E+02  -0.193225E+03
   0.350177E+02  -0.180946E+01  -0.117414E+01  -0.243625E+00   0.270002E+00   0.304077E+02  -0.312016E+01  -0.660516E+00   0.310185E+01   0.976417E+00   0.119540E-03   0.999236E+01   0.823787E+01   0.112400E+01   0.131789E+02   0.831841E+02  -0.123992E+02   0.000000E+00   0.955833E+02  -0.191167E+03
   0.351114E+02  -0.187807E+01  -0.116733E+01  -0.219062E+00  -0.107649E+00   0.304077E+02  -0.355503E+01  -0.176250E+01   0.750768E+00   0.128983E+01   0.315201E-03   0.659907E+01   0.106637E+02   0.645203E+00   0.206077E+02   0.802242E+02  -0.154826E+02   0.000000E+00   0.957068E+02  -0.191414E+03
   0.351114E+02  -0.191554E+01  -0.134573E+01   0.617270E+00   0.364051E+00   0.303536E+02  -0.231029E+01  -0.147469E+00   0.511438E+00   0.273912E+01   0.775267E-03   0.118460E+02   0.751130E+01   0.157097E+00   0.140090E+02   0.767492E+02  -0.132998E+02   0.000000E+00   0.900490E+02  -0.180098E+03
   0.350447E+02  -0.189629E+01  -0.113718E+01   0.264599E+00  -0.194797E-01   0.304472E+02  -0.263030E+01  -0.936496E+00   0.343137E+01  -0.468211E+01   0.229135E-03   0.110794E+02   0.144758E+02   0.358557E+01   0.129644E+02   0.789712E+02  -0.144781E+02   0.000000E+00   0.934493E+02  -0.186899E+03
   0.350950E+02  -0.183886E+01  -0.119551E+01  -0.105380E+00   0.606691E+00   0.301581E+02  -0.179710E+01  -0.229509E+01   0.445167E+01   0.353233E-01   0.189719E-03   0.978413E+01   0.921785E+01   0.667983E+00   0.164034E+02   0.864486E+02  -0.122191E+02   0.000000E+00   0.986677E+02  -0.197335E+03
   0.351157E+02  -0.196046E+01  -0.944861E+00  -0.669383E+00   0.521350E+00   0.297852E+02  -0.475810E+00  -0.232867E+01   0.483571E+01   0.114404E+01   0.537130E-04   0.112095E+02   0.111250E+02   0.232835E+01   0.198028E+02   0.771602E+02  -0.138122E+02   0.000000E+00   0.909724E+02  -0.181945E+03
   0.351294E+02  -0.202659E+01  -0.922415E+00  -0.639980E-01   0.776865E+00   0.300191E+02  -0.130270E+01  -0.232867E+01   0.650072E+01  -0.296115E+01   0.750556E-03   0.101153E+02   0.100619E+02   0.107381E+01   0.191541E+02   0.828497E+02  -0.130554E+02   0.000000E+00   0.959051E+02  -0.191810E+03
   0.351267E+02  -0.200030E+01  -0.859704E+00  -0.464019E+00   0.931245E+00   0.306119E+02  -0.194898E+01   0.651496E+00   0.123231E+01   0.605461E+01   0.615498E-03   0.123409E+02   0.157046E+02   0.249674E+01   0.118552E+02   0.755503E+02  -0.162622E+02   0.000000E+00   0.918125E+02  -0.183625E+03
   0.350888E+02  -0.203997E+01  -0.719325E+00  -0.150771E+00   0.210100E+00   0.305908E+02  -0.241347E+01   0.163486E+00   0.359202E+01   0.233030E+01   0.158339E-03   0.712520E+01   0.977432E+01   0.502287E+00   0.131401E+02   0.839496E+02  -0.132116E+02   0.000000E+00   0.971612E+02  -0.194322E+03
   0.350888E+02  -0.201949E+01  -0.934776E+00  -0.428082E-01   0.210100E+00   0.304053E+02  -0.205821E+01   0.715081E+00   0.423912E+01   0.270250E+01   0.158339E-03   0.112599E+02   0.890993E+01   0.147557E+01   0.162547E+02   0.852385E+02  -0.125509E+02   0.000000E+00   0.977894E+02  -0.195579E+03
   0.351003E+02  -0.192951E+01  -0.952251E+00  -0.428082E-01   0.210100E+00   0.302646E+02  -0.199489E+01  -0.333189E+01   0.163668E+01  -0.263688E+01   0.651375E-04   0.118230E+02   0.105658E+02   0.739670E+00   0.164151E+02   0.854689E+02  -0.128468E+02   0.000000E+00   0.983157E+02  -0.196631E+03
   0.350641E+02  -0.186241E+01  -0.882739E+00  -0.191052E-01   0.422250E+00   0.299525E+02  -0.231272E+01  -0.319608E+01   0.241681E+01  -0.162177E+01   0.350554E-03   0.106986E+02   0.986823E+01   0.131074E+01   0.149243E+02   0.886501E+02  -0.121528E+02   0.000000E+00   0.100803E+03  -0.201606E+03
   0.350641E+02  -0.190274E+01  -0.764843E+00  -0.265072E-01   0.296232E+00   0.299525E+02  -0.207297E+01  -0.982841E+00   0.415560E+01   0.221071E+01   0.443252E-03   0.811509E+01   0.112180E+02   0.323596E+00   0.152807E+02   0.867153E+02  -0.126834E+02   0.000000E+00   0.993987E+02  -0.198797E+03
   0.350641E+02  -0.191766E+01  -0.905470E+00   0.232957E+00   0.296232E+00   0.301521E+02  -0.213014E+01  -0.256220E+01   0.415560E+01   0.300770E-01   0.657206E-04   0.717192E+01   0.818224E+01   0.244514E+00   0.142718E+02   0.883547E+02  -0.133766E+02   0.000000E+00   0.101731E+03  -0.203463E+03
   0.350641E+02  -0.186160E+01  -0.107888E+01   0.212930E+00   0.510207E+00   0.301721E+02  -0.109556E+01  -0.326699E+01   0.370125E+01  -0.588141E+01   0.426947E-03   0.131848E+02   0.150068E+02   0.125515E+01   0.142718E+02   0.818430E+02  -0.157228E+02   0.000000E+00   0.975658E+02  -0.195132E+03
   0.350623E+02  -0.187933E+01  -0.755570E+00   0.212930E+00   0.238797E+00   0.300190E+02  -0.216742E+01  -0.326699E+01   0.293798E+01  -0.415658E+01   0.704648E-03   0.802808E+01   0.826748E+01   0.124337E+01   0.140865E+02   0.859960E+02  -0.126762E+02   0.000000E+00   0.986722E+02  -0.197344E+03
   0.350742E+02  -0.188884E+01  -0.755570E+00   0.709764E-01   0.102628E+00   0.297944E+02  -0.226762E+01  -0.341445E+01   0.474911E+01  -0.121138E+01   0.201625E-03   0.123249E+02   0.918368E+01   0.170980E+01   0.146493E+02   0.878943E+02  -0.127882E+02   0.000000E+00   0.100682E+03  -0.201365E+03
   0.350742E+02  -0.189864E+01  -0.858168E+00   0.535882E-01  -0.290193E+00   0.299739E+02  -0.226762E+01  -0.404671E+01   0.291969E+01  -0.504716E+01   0.430623E-04   0.844615E+01   0.873328E+01   0.315731E+01   0.113101E+02   0.846175E+02  -0.130398E+02   0.000000E+00   0.976573E+02  -0.195315E+03
   0.350783E+02  -0.201604E+01  -0.858168E+00   0.535882E-01  -0.290193E+00   0.299842E+02  -0.236986E+01  -0.262500E+01   0.390296E+01   0.107261E+00   0.119986E-03   0.102160E+02   0.875280E+01   0.110116E+01   0.181549E+02   0.868895E+02  -0.128062E+02   0.000000E+00   0.996957E+02  -0.199391E+03
   0.350783E+02  -0.196681E+01  -0.858168E+00   0.362027E+00   0.169823E-01   0.299842E+02  -0.252674E+01  -0.299683E+01   0.167744E+01   0.189751E+01   0.787140E-04   0.879252E+01   0.763184E+01   0.241255E+00   0.160494E+02   0.845154E+02  -0.128899E+02   0.000000E+00   0.974053E+02  -0.194811E+03
   0.350437E+02  -0.186457E+01  -0.995337E+00  -0.195104E+00  -0.116700E+00   0.303196E+02  -0.266607E+01  -0.218269E+01   0.231345E+00   0.104471E+01   0.271373E-03   0.120718E+02   0.118265E+02   0.150456E+01   0.160465E+02   0.834721E+02  -0.133194E+02   0.000000E+00   0.967915E+02  -0.193583E+03
   0.350895E+02  -0.190759E+01  -0.794737E+00   0.873634E-01   0.904560E+00   0.302510E+02  -0.233764E+01  -0.356217E+01   0.216638E+01  -0.172333E+01   0.178313E-03   0.132564E+02   0.120606E+02   0.245365E+01   0.193113E+02   0.805786E+02  -0.149960E+02   0.000000E+00   0.955746E+02  -0.191149E+03
   0.351018E+02  -0.188467E+01  -0.794737E+00   0.462594E-01   0.837209E+00   0.302510E+02  -0.287658E+01  -0.953306E+00   0.286860E+01   0.539833E+01   0.704165E-03   0.105580E+02   0.723925E+01   0.170528E+01   0.143577E+02   0.800123E+02  -0.130970E+02   0.000000E+00   0.931093E+02  -0.186219E+03
   0.350230E+02  -0.189425E+01  -0.597612E+00   0.179642E+00   0.241424E+00   0.301371E+02  -0.235870E+01  -0.516858E+00   0.287410E+01   0.225305E+01   0.184213E-04   0.848530E+01   0.149747E+02   0.164088E-01   0.171928E+02   0.805121E+02  -0.150280E+02   0.000000E+00   0.955401E+02  -0.191080E+03
   0.350434E+02  -0.178552E+01  -0.972567E+00   0.157284E+00   0.250081E+00   0.302295E+02  -0.271107E+01  -0.691796E+00   0.302156E+01   0.262393E+01   0.503762E-03   0.108897E+02   0.103213E+02   0.746851E+00   0.118562E+02   0.871604E+02  -0.127206E+02   0.000000E+00   0.998810E+02  -0.199762E+03
   0.350411E+02  -0.185464E+01  -0.106093E+01  -0.905762E-02   0.286712E+00   0.302515E+02  -0.271107E+01  -0.691796E+00   0.217889E+01   0.394326E+00   0.376648E-03   0.947289E+01   0.585794E+01   0.134729E+01   0.117615E+02   0.842075E+02  -0.155630E+02   0.000000E+00   0.997705E+02  -0.199541E+03
   0.350206E+02  -0.182336E+01  -0.828570E+00  -0.695184E-01   0.363941E+00   0.302515E+02  -0.290974E+01  -0.376029E+00   0.224595E+01  -0.150753E+00   0.193423E-03   0.928005E+01   0.916661E+01   0.112137E+01   0.139291E+02   0.871348E+02  -0.120413E+02   0.000000E+00   0.991761E+02  -0.198352E+03
   0.350655E+02  -0.181174E+01  -0.103766E+01   0.334929E-01   0.207113E-01   0.302515E+02  -0.326548E+01  -0.223879E+01   0.150641E+01  -0.480186E+00   0.193423E-03   0.928005E+01   0.916929E+01   0.109095E+01   0.146883E+02   0.889164E+02  -0.120310E+02   0.000000E+00   0.100947E+03  -0.201895E+03
   0.350233E+02  -0.174429E+01  -0.873898E+00   0.334929E-01   0.733592E-01   0.301062E+02  -0.307166E+01  -0.223879E+01   0.162028E+01  -0.167384E+01   0.526283E-03   0.108121E+02   0.102024E+02   0.643133E+00   0.146323E+02   0.877342E+02  -0.122063E+02   0.000000E+00   0.999405E+02  -0.199881E+03
   0.350338E+02  -0.172729E+01  -0.105965E+01   0.334309E+00  -0.290716E+00   0.301512E+02  -0.331539E+01  -0.193357E+01   0.125507E+01  -0.205759E+01   0.389425E-03   0.104717E+02   0.744501E+01   0.159153E+01   0.204359E+02   0.848860E+02  -0.144145E+02   0.000000E+00   0.993005E+02  -0.198601E+03
   0.350199E+02  -0.183848E+01  -0.781008E+00   0.334309E+00  -0.137883E+00   0.302483E+02  -0.327772E+01  -0.129703E+01   0.135521E+01   0.299722E+01   0.355000E-03   0.977449E+01   0.111260E+02   0.942779E+00   0.116610E+02   0.860933E+02  -0.128176E+02   0.000000E+00   0.989109E+02  -0.197822E+03
   0.350579E+02  -0.191290E+01  -0.860069E+00   0.130266E+00  -0.622896E-01   0.303502E+02  -0.333969E+01  -0.160627E+01   0.438372E+01  -0.428258E+01   0.236461E-03   0.117189E+02   0.845802E+01   0.110281E+00   0.139537E+02   0.864388E+02  -0.126934E+02   0.000000E+00   0.991322E+02  -0.198264E+03
   0.350947E+02  -0.192623E+01  -0.800867E+00  -0.146677E+00   0.292148E+00   0.303502E+02  -0.295460E+01  -0.122312E+01   0.117122E+01  -0.235132E+01   0.395453E-03   0.102424E+02   0.942905E+01   0.190898E+01   0.225911E+02   0.845970E+02  -0.145653E+02   0.000000E+00   0.991623E+02  -0.198325E+03
   0.350952E+02  -0.195685E+01  -0.797981E+00   0.129138E+00   0.391020E+00   0.303971E+02  -0.316373E+01  -0.209856E+01  -0.172992E+00  -0.941706E+00   0.412947E-04   0.999906E+01   0.742220E+01   0.575564E-01   0.148227E+02   0.870747E+02  -0.128467E+02   0.000000E+00   0.999214E+02  -0.199843E+03
   0.350532E+02  -0.186971E+01  -0.709875E+00   0.989685E-02  -0.292288E+00   0.300285E+02  -0.317417E+01  -0.322040E+01   0.224477E+00  -0.941706E+00   0.196133E-03   0.113759E+02   0.908811E+01   0.716580E+00   0.145372E+02   0.873764E+02  -0.123804E+02   0.000000E+00   0.997568E+02  -0.199514E+03
   0.350437E+02  -0.186971E+01  -0.897325E+00   0.989685E-02  -0.387677E+00   0.300285E+02  -0.260300E+01  -0.322040E+01   0.688463E+00  -0.973874E+00   0.319060E-03   0.138243E+02   0.136159E+02   0.912127E+00   0.137620E+02   0.846129E+02  -0.151850E+02   0.000000E+00   0.997979E+02  -0.199596E+03
   0.350521E+02  -0.187250E+01  -0.105043E+01   0.706164E+00  -0.639333E+00   0.302819E+02  -0.260300E+01  -0.160674E+01   0.210418E+01   0.127848E+01   0.152932E-03   0.872810E+01   0.870615E+01   0.126334E+00   0.147861E+02   0.810224E+02  -0.122290E+02   0.000000E+00   0.932514E+02  -0.186503E+03
   0.349907E+02  -0.177587E+01  -0.121829E+01   0.138292E+00  -0.158494E+00   0.303812E+02  -0.216243E+01  -0.160674E+01   0.391353E+01   0.383928E+01   0.309825E-03   0.716082E+01   0.121233E+02   0.264191E+01   0.154457E+02   0.811395E+02  -0.138002E+02   0.000000E+00   0.949397E+02  -0.189879E+03
   0.350208E+02  -0.177589E+01  -0.116514E+01   0.157735E+00  -0.573582E+00   0.304564E+02  -0.413933E+01  -0.967155E+00   0.369370E+01   0.133826E+01   0.838806E-03   0.846369E+01   0.106809E+02   0.220488E+01   0.218929E+02   0.794300E+02  -0.145104E+02   0.000000E+00   0.939404E+02  -0.187881E+03
   0.349988E+02  -0.168364E+01  -0.100868E+01   0.157735E+00  -0.568585E-01   0.304564E+02  -0.383197E+01  -0.123366E+00   0.798786E+00   0.771807E+00   0.583159E-03   0.792710E+01   0.112378E+02   0.370422E+00   0.211077E+02   0.830511E+02  -0.145734E+02   0.000000E+00   0.976245E+02  -0.195249E+03
   0.349892E+02  -0.178745E+01  -0.933499E+00   0.136777E+00  -0.568585E-01   0.301312E+02  -0.294710E+01  -0.261072E+01   0.798786E+00  -0.410176E+01   0.624689E-03   0.126037E+02   0.884096E+01   0.395276E+00   0.198645E+02   0.816984E+02  -0.142785E+02   0.000000E+00   0.959769E+02  -0.191954E+03
   0.349886E+02  -0.177192E+01  -0.882157E+00   0.494168E+00  -0.793257E-02   0.301279E+02  -0.286981E+01  -0.261072E+01   0.161124E+01  -0.413808E+00   0.585266E-04   0.809436E+01   0.106530E+02   0.950515E+00   0.117411E+02   0.862680E+02  -0.130098E+02   0.000000E+00   0.992778E+02  -0.198556E+03
   0.350167E+02  -0.182533E+01  -0.882157E+00   0.246825E+00  -0.877779E-01   0.300243E+02  -0.243981E+01  -0.261072E+01   0.471345E+01  -0.509727E+01   0.538580E-03   0.964353E+01   0.930516E+01   0.106882E+01   0.135771E+02   0.868384E+02  -0.120416E+02   0.000000E+00   0.988800E+02  -0.197760E+03
   0.350208E+02  -0.177397E+01  -0.101324E+01   0.276733E+00  -0.877779E-01   0.300877E+02  -0.243981E+01  -0.420998E+01   0.537737E+01  -0.956964E+00   0.488197E-03   0.103516E+02   0.841718E+01   0.239935E+01   0.141203E+02   0.851245E+02  -0.122776E+02   0.000000E+00   0.974021E+02  -0.194804E+03
