Kmin_MC_Up_a0  Kmin_MC_Up_a1  Kmin_TR_a0     Kmin_TR_a1     Y1_intercept   Y2_intercept   Y3_intercept   Y4_intercept   Y5_intercept   LogPost        LogPrior       LogHyper       LogLkh         Deviance       
   0.351820E+02  -0.233419E+01   0.303149E+02  -0.396127E+01   0.903301E-03   0.102836E+02   0.104984E+02   0.532338E-01   0.196892E+02   0.760611E+02  -0.133570E+02   0.000000E+00   0.894181E+02  -0.178836E+03
   0.351876E+02  -0.234961E+01   0.304570E+02  -0.449087E+01   0.118629E-02   0.917514E+01   0.892854E+01   0.200105E+01   0.139402E+02   0.746968E+02  -0.120917E+02   0.000000E+00   0.867885E+02  -0.173577E+03
   0.351908E+02  -0.229312E+01   0.304081E+02  -0.449769E+01   0.928800E-03   0.997124E+01   0.846931E+01   0.414419E+00   0.137587E+02   0.766558E+02  -0.122271E+02   0.000000E+00   0.888829E+02  -0.177766E+03
   0.352135E+02  -0.237576E+01   0.304704E+02  -0.449769E+01   0.819337E-03   0.884144E+01   0.108632E+02   0.116945E+01   0.126258E+02   0.756770E+02  -0.124778E+02   0.000000E+00   0.881548E+02  -0.176310E+03
   0.351930E+02  -0.237576E+01   0.304125E+02  -0.492862E+01   0.102369E-02   0.121842E+02   0.768590E+01   0.909866E+00   0.151788E+02   0.735015E+02  -0.133458E+02   0.000000E+00   0.868473E+02  -0.173695E+03
   0.351822E+02  -0.234696E+01   0.305471E+02  -0.395579E+01   0.782955E-03   0.943304E+01   0.878524E+01   0.248704E+01   0.116909E+02   0.733014E+02  -0.126358E+02   0.000000E+00   0.859372E+02  -0.171874E+03
   0.351927E+02  -0.229375E+01   0.303232E+02  -0.468780E+01   0.884968E-03   0.125467E+02   0.129274E+02   0.204964E+01   0.103230E+02   0.723911E+02  -0.153670E+02   0.000000E+00   0.877581E+02  -0.175516E+03
   0.351683E+02  -0.228586E+01   0.304712E+02  -0.527765E+01   0.770285E-03   0.103740E+02   0.968279E+01   0.846978E+00   0.185002E+02   0.753814E+02  -0.128380E+02   0.000000E+00   0.882194E+02  -0.176439E+03
   0.351461E+02  -0.222330E+01   0.303240E+02  -0.477082E+01   0.124533E-02   0.109327E+02   0.104838E+02   0.161719E+01   0.202187E+02   0.733975E+02  -0.137206E+02   0.000000E+00   0.871181E+02  -0.174236E+03
   0.351574E+02  -0.222330E+01   0.303240E+02  -0.415846E+01   0.968919E-03   0.109697E+02   0.581021E+01   0.984935E+00   0.149791E+02   0.732465E+02  -0.153846E+02   0.000000E+00   0.886311E+02  -0.177262E+03
   0.350992E+02  -0.222330E+01   0.305938E+02  -0.443833E+01   0.124382E-02   0.157587E+02   0.151957E+02   0.863568E+00   0.121110E+02   0.684120E+02  -0.180497E+02   0.000000E+00   0.864617E+02  -0.172923E+03
   0.351594E+02  -0.234988E+01   0.307267E+02  -0.443833E+01   0.110974E-02   0.128591E+02   0.104675E+02   0.812683E+00   0.173148E+02   0.733697E+02  -0.135588E+02   0.000000E+00   0.869285E+02  -0.173857E+03
   0.351993E+02  -0.237487E+01   0.302170E+02  -0.443833E+01   0.701865E-03   0.111081E+02   0.102919E+02   0.409715E+00   0.169374E+02   0.743894E+02  -0.126323E+02   0.000000E+00   0.870217E+02  -0.174043E+03
   0.351993E+02  -0.236513E+01   0.301591E+02  -0.367317E+01   0.945026E-03   0.966032E+01   0.777945E+01   0.960927E+00   0.175500E+02   0.751798E+02  -0.130267E+02   0.000000E+00   0.882065E+02  -0.176413E+03
   0.351120E+02  -0.213487E+01   0.301872E+02  -0.333394E+01   0.885316E-03   0.648919E+01   0.806206E+01   0.123472E+01   0.149813E+02   0.709637E+02  -0.143127E+02   0.000000E+00   0.852764E+02  -0.170553E+03
   0.352039E+02  -0.227904E+01   0.306009E+02  -0.507464E+01   0.997386E-03   0.128750E+02   0.946228E+01   0.470470E+00   0.120011E+02   0.734347E+02  -0.134768E+02   0.000000E+00   0.869115E+02  -0.173823E+03
   0.351444E+02  -0.234659E+01   0.305010E+02  -0.473512E+01   0.757511E-03   0.846827E+01   0.112133E+02   0.576575E+00   0.126174E+02   0.747402E+02  -0.127028E+02   0.000000E+00   0.874430E+02  -0.174886E+03
   0.352138E+02  -0.235547E+01   0.306971E+02  -0.465865E+01   0.598305E-03   0.113532E+02   0.137077E+02   0.205927E+00   0.177706E+02   0.712332E+02  -0.144596E+02   0.000000E+00   0.856928E+02  -0.171386E+03
   0.351825E+02  -0.233382E+01   0.304788E+02  -0.465865E+01   0.863505E-03   0.109203E+02   0.857360E+01   0.269718E+00   0.122345E+02   0.766912E+02  -0.126865E+02   0.000000E+00   0.893777E+02  -0.178755E+03
   0.351747E+02  -0.228579E+01   0.303034E+02  -0.465865E+01   0.862861E-03   0.106785E+02   0.102515E+02   0.182722E+01   0.111059E+02   0.754157E+02  -0.130249E+02   0.000000E+00   0.884406E+02  -0.176881E+03
   0.351717E+02  -0.223369E+01   0.300318E+02  -0.405534E+01   0.686036E-03   0.743343E+01   0.120531E+02   0.291873E+01   0.128895E+02   0.723506E+02  -0.136056E+02   0.000000E+00   0.859562E+02  -0.171912E+03
   0.351543E+02  -0.228541E+01   0.304719E+02  -0.377422E+01   0.656182E-03   0.857364E+01   0.953863E+01   0.142970E+01   0.160999E+02   0.745489E+02  -0.123003E+02   0.000000E+00   0.868492E+02  -0.173698E+03
   0.351566E+02  -0.226300E+01   0.305605E+02  -0.456456E+01   0.119984E-02   0.835752E+01   0.703276E+01   0.326176E+00   0.105445E+02   0.730229E+02  -0.146642E+02   0.000000E+00   0.876871E+02  -0.175374E+03
   0.351629E+02  -0.229184E+01   0.307324E+02  -0.521695E+01   0.742086E-03   0.754474E+01   0.902716E+01   0.130226E+01   0.148237E+02   0.754350E+02  -0.127731E+02   0.000000E+00   0.882081E+02  -0.176416E+03
   0.351752E+02  -0.231990E+01   0.307324E+02  -0.528433E+01   0.697599E-03   0.963458E+01   0.107775E+02   0.168868E+01   0.187574E+02   0.745922E+02  -0.130173E+02   0.000000E+00   0.876095E+02  -0.175219E+03
   0.351752E+02  -0.231990E+01   0.306694E+02  -0.484587E+01   0.102524E-02   0.145493E+02   0.756587E+01   0.114401E+01   0.131559E+02   0.729859E+02  -0.149541E+02   0.000000E+00   0.879400E+02  -0.175880E+03
   0.351817E+02  -0.233064E+01   0.303267E+02  -0.421793E+01   0.101109E-02   0.746698E+01   0.108266E+02   0.912108E+00   0.130982E+02   0.758605E+02  -0.130710E+02   0.000000E+00   0.889315E+02  -0.177863E+03
   0.351040E+02  -0.208549E+01   0.303267E+02  -0.527202E+01   0.819789E-03   0.113424E+02   0.961590E+01   0.940969E+00   0.114726E+02   0.754247E+02  -0.129787E+02   0.000000E+00   0.884034E+02  -0.176807E+03
   0.350981E+02  -0.208642E+01   0.303267E+02  -0.458285E+01   0.141102E-02   0.107463E+02   0.680653E+01   0.980826E+00   0.112942E+02   0.712253E+02  -0.143688E+02   0.000000E+00   0.855941E+02  -0.171188E+03
   0.350981E+02  -0.215066E+01   0.303785E+02  -0.406549E+01   0.688157E-03   0.123721E+02   0.101202E+02   0.362547E+00   0.109823E+02   0.743579E+02  -0.137403E+02   0.000000E+00   0.880982E+02  -0.176196E+03
   0.351479E+02  -0.224310E+01   0.303544E+02  -0.406133E+01   0.628811E-03   0.106420E+02   0.125574E+02   0.443138E+00   0.133846E+02   0.763851E+02  -0.130790E+02   0.000000E+00   0.894641E+02  -0.178928E+03
   0.352317E+02  -0.236740E+01   0.305219E+02  -0.518749E+01   0.978460E-03   0.892313E+01   0.787340E+01   0.172123E+01   0.131816E+02   0.730839E+02  -0.126475E+02   0.000000E+00   0.857314E+02  -0.171463E+03
   0.352032E+02  -0.234048E+01   0.305219E+02  -0.491747E+01   0.982844E-03   0.118828E+02   0.104640E+02   0.274507E+00   0.133769E+02   0.756203E+02  -0.127091E+02   0.000000E+00   0.883294E+02  -0.176659E+03
   0.352109E+02  -0.234048E+01   0.305135E+02  -0.522860E+01   0.551340E-03   0.611038E+01   0.944778E+01   0.228027E+01   0.153994E+02   0.708837E+02  -0.146031E+02   0.000000E+00   0.854868E+02  -0.170974E+03
   0.351845E+02  -0.223376E+01   0.302882E+02  -0.449670E+01   0.993123E-03   0.968447E+01   0.129175E+02   0.270760E+00   0.107108E+02   0.740287E+02  -0.141812E+02   0.000000E+00   0.882099E+02  -0.176420E+03
   0.351785E+02  -0.221352E+01   0.303817E+02  -0.461765E+01   0.741949E-03   0.758270E+01   0.117694E+02   0.121323E+01   0.238041E+02   0.713090E+02  -0.163469E+02   0.000000E+00   0.876559E+02  -0.175312E+03
   0.351777E+02  -0.225742E+01   0.303817E+02  -0.461810E+01   0.694910E-03   0.102160E+02   0.131437E+02   0.282648E+01   0.138705E+02   0.739392E+02  -0.132769E+02   0.000000E+00   0.872161E+02  -0.174432E+03
   0.351743E+02  -0.232677E+01   0.305853E+02  -0.476784E+01   0.694910E-03   0.996751E+01   0.107293E+02   0.156310E+01   0.166258E+02   0.762403E+02  -0.124086E+02   0.000000E+00   0.886489E+02  -0.177298E+03
   0.351463E+02  -0.229650E+01   0.306181E+02  -0.476784E+01   0.119865E-02   0.735110E+01   0.104244E+02   0.507492E+01   0.148997E+02   0.683182E+02  -0.129772E+02   0.000000E+00   0.812954E+02  -0.162591E+03
   0.351463E+02  -0.227765E+01   0.306181E+02  -0.478765E+01   0.914068E-03   0.120480E+02   0.806285E+01   0.119761E+01   0.149161E+02   0.757775E+02  -0.130233E+02   0.000000E+00   0.888008E+02  -0.177602E+03
   0.351672E+02  -0.227765E+01   0.304916E+02  -0.483137E+01   0.400022E-03   0.110848E+02   0.113489E+02   0.265306E+00   0.138077E+02   0.763832E+02  -0.126093E+02   0.000000E+00   0.889925E+02  -0.177985E+03
   0.351836E+02  -0.211218E+01   0.302270E+02  -0.566408E+01   0.104290E-02   0.900162E+01   0.912343E+01   0.977283E+00   0.197347E+02   0.700567E+02  -0.133057E+02   0.000000E+00   0.833624E+02  -0.166725E+03
   0.351018E+02  -0.213325E+01   0.307341E+02  -0.559577E+01   0.984945E-03   0.132906E+02   0.803419E+01   0.613386E+00   0.128906E+02   0.736152E+02  -0.138557E+02   0.000000E+00   0.874709E+02  -0.174942E+03
   0.351018E+02  -0.218040E+01   0.303404E+02  -0.434401E+01   0.103462E-02   0.106271E+02   0.113271E+02   0.192435E+00   0.129117E+02   0.764472E+02  -0.126009E+02   0.000000E+00   0.890481E+02  -0.178096E+03
   0.351677E+02  -0.213659E+01   0.301890E+02  -0.510187E+01   0.809973E-03   0.141705E+02   0.108142E+02   0.317269E+00   0.134700E+02   0.726609E+02  -0.141035E+02   0.000000E+00   0.867644E+02  -0.173529E+03
   0.351441E+02  -0.217454E+01   0.302924E+02  -0.410624E+01   0.115950E-02   0.125329E+02   0.817751E+01   0.151607E+01   0.155633E+02   0.736019E+02  -0.132657E+02   0.000000E+00   0.868676E+02  -0.173735E+03
   0.351003E+02  -0.217454E+01   0.303678E+02  -0.468016E+01   0.771290E-03   0.912069E+01   0.111734E+02   0.120716E+01   0.116457E+02   0.763058E+02  -0.128705E+02   0.000000E+00   0.891763E+02  -0.178353E+03
   0.351311E+02  -0.226242E+01   0.305903E+02  -0.463159E+01   0.851707E-03   0.120909E+02   0.111005E+02   0.428406E+00   0.128802E+02   0.761489E+02  -0.130631E+02   0.000000E+00   0.892120E+02  -0.178424E+03
   0.351218E+02  -0.226242E+01   0.305470E+02  -0.462240E+01   0.462805E-03   0.977124E+01   0.129996E+02   0.499270E+00   0.149040E+02   0.752356E+02  -0.131443E+02   0.000000E+00   0.883799E+02  -0.176760E+03
   0.351853E+02  -0.226242E+01   0.303407E+02  -0.424961E+01   0.600049E-03   0.117260E+02   0.144552E+02   0.951367E+00   0.149040E+02   0.733834E+02  -0.145799E+02   0.000000E+00   0.879633E+02  -0.175927E+03
   0.351791E+02  -0.235650E+01   0.303279E+02  -0.387940E+01   0.506494E-03   0.133886E+02   0.735954E+01   0.621381E+00   0.118537E+02   0.738397E+02  -0.147261E+02   0.000000E+00   0.885658E+02  -0.177132E+03
   0.351791E+02  -0.230661E+01   0.303060E+02  -0.387940E+01   0.416997E-03   0.116811E+02   0.975622E+01   0.278597E+01   0.144098E+02   0.733724E+02  -0.124643E+02   0.000000E+00   0.858367E+02  -0.171673E+03
   0.351821E+02  -0.230661E+01   0.303748E+02  -0.433371E+01   0.103307E-02   0.908947E+01   0.123261E+02   0.103871E+01   0.175058E+02   0.754857E+02  -0.132712E+02   0.000000E+00   0.887569E+02  -0.177514E+03
   0.351533E+02  -0.226211E+01   0.301983E+02  -0.392977E+01   0.113553E-02   0.834242E+01   0.998782E+01   0.129924E+01   0.107105E+02   0.749273E+02  -0.133536E+02   0.000000E+00   0.882809E+02  -0.176562E+03
   0.351595E+02  -0.227183E+01   0.301264E+02  -0.387395E+01   0.312414E-03   0.945701E+01   0.100578E+02   0.379298E-01   0.167850E+02   0.755178E+02  -0.123039E+02   0.000000E+00   0.878217E+02  -0.175643E+03
   0.350914E+02  -0.222265E+01   0.303754E+02  -0.281096E+01   0.117312E-02   0.118555E+02   0.104606E+02   0.369832E+00   0.181789E+02   0.702786E+02  -0.133009E+02   0.000000E+00   0.835795E+02  -0.167159E+03
   0.351736E+02  -0.234914E+01   0.303754E+02  -0.333854E+01   0.104157E-02   0.903401E+01   0.184059E+02   0.567530E+00   0.111873E+02   0.691842E+02  -0.181160E+02   0.000000E+00   0.873002E+02  -0.174600E+03
   0.351684E+02  -0.234914E+01   0.304087E+02  -0.333854E+01   0.867261E-03   0.821194E+01   0.995733E+01   0.135922E+01   0.131228E+02   0.745482E+02  -0.124179E+02   0.000000E+00   0.869661E+02  -0.173932E+03
   0.351684E+02  -0.239719E+01   0.300737E+02  -0.319346E+01   0.120556E-02   0.823706E+01   0.105176E+02   0.100885E+01   0.148803E+02   0.735152E+02  -0.123954E+02   0.000000E+00   0.859106E+02  -0.171821E+03
   0.351835E+02  -0.238846E+01   0.303420E+02  -0.409936E+01   0.124075E-02   0.823706E+01   0.881500E+01   0.397381E+00   0.173363E+02   0.743766E+02  -0.127997E+02   0.000000E+00   0.871763E+02  -0.174353E+03
   0.351615E+02  -0.230543E+01   0.306170E+02  -0.441109E+01   0.340233E-03   0.916446E+01   0.132813E+02   0.123735E+01   0.132145E+02   0.731031E+02  -0.134164E+02   0.000000E+00   0.865195E+02  -0.173039E+03
   0.350963E+02  -0.212345E+01   0.302777E+02  -0.441109E+01   0.114775E-02   0.943191E+01   0.927874E+01   0.386423E+00   0.201389E+02   0.748914E+02  -0.134031E+02   0.000000E+00   0.882945E+02  -0.176589E+03
   0.351148E+02  -0.208065E+01   0.299956E+02  -0.423556E+01   0.114775E-02   0.101324E+02   0.812618E+01   0.198258E+01   0.152468E+02   0.737057E+02  -0.124098E+02   0.000000E+00   0.861155E+02  -0.172231E+03
   0.351354E+02  -0.211116E+01   0.302898E+02  -0.445018E+01   0.539488E-03   0.101324E+02   0.110453E+02   0.639610E+00   0.173958E+02   0.739059E+02  -0.127050E+02   0.000000E+00   0.866109E+02  -0.173222E+03
   0.351491E+02  -0.219733E+01   0.302898E+02  -0.510241E+01   0.674762E-03   0.130934E+02   0.889488E+01   0.594758E+00   0.133483E+02   0.753759E+02  -0.133295E+02   0.000000E+00   0.887054E+02  -0.177411E+03
   0.351493E+02  -0.220492E+01   0.305792E+02  -0.510241E+01   0.556590E-03   0.114336E+02   0.107689E+02   0.159261E+01   0.149348E+02   0.755656E+02  -0.125410E+02   0.000000E+00   0.881066E+02  -0.176213E+03
   0.351256E+02  -0.220492E+01   0.304116E+02  -0.587193E+01   0.767634E-03   0.112555E+02   0.877564E+01   0.137812E+01   0.180339E+02   0.702022E+02  -0.130282E+02   0.000000E+00   0.832304E+02  -0.166461E+03
   0.351517E+02  -0.226736E+01   0.308474E+02  -0.601522E+01   0.882983E-03   0.109965E+02   0.102427E+02   0.165683E+01   0.149149E+02   0.737700E+02  -0.122778E+02   0.000000E+00   0.860478E+02  -0.172096E+03
   0.351733E+02  -0.227709E+01   0.307181E+02  -0.553573E+01   0.652603E-03   0.159391E+02   0.142626E+02   0.201822E+01   0.132224E+02   0.698219E+02  -0.172306E+02   0.000000E+00   0.870525E+02  -0.174105E+03
   0.351635E+02  -0.220702E+01   0.305658E+02  -0.553573E+01   0.562039E-03   0.120944E+02   0.131840E+02   0.164860E+01   0.134004E+02   0.733680E+02  -0.139640E+02   0.000000E+00   0.873320E+02  -0.174664E+03
   0.351221E+02  -0.225726E+01   0.305985E+02  -0.396516E+01   0.110730E-02   0.114292E+02   0.100482E+02   0.351511E+00   0.171328E+02   0.739371E+02  -0.127597E+02   0.000000E+00   0.866968E+02  -0.173394E+03
   0.351467E+02  -0.224089E+01   0.304179E+02  -0.409279E+01   0.784859E-03   0.984544E+01   0.129510E+02   0.109743E+01   0.139855E+02   0.757495E+02  -0.131173E+02   0.000000E+00   0.888668E+02  -0.177734E+03
   0.351432E+02  -0.224089E+01   0.307040E+02  -0.492275E+01   0.694912E-03   0.111755E+02   0.140109E+02   0.227473E+01   0.178875E+02   0.723645E+02  -0.146321E+02   0.000000E+00   0.869966E+02  -0.173993E+03
   0.350678E+02  -0.208353E+01   0.301387E+02  -0.469936E+01   0.949994E-03   0.100531E+02   0.114216E+02   0.238797E+00   0.160242E+02   0.748850E+02  -0.125241E+02   0.000000E+00   0.874091E+02  -0.174818E+03
   0.351935E+02  -0.236037E+01   0.306066E+02  -0.447612E+01   0.949994E-03   0.129244E+02   0.110019E+02   0.105889E+01   0.158617E+02   0.745255E+02  -0.134276E+02   0.000000E+00   0.879531E+02  -0.175906E+03
   0.351084E+02  -0.234220E+01   0.304376E+02  -0.355168E+01   0.724726E-03   0.551981E+01   0.769960E+01   0.151891E+01   0.240430E+02   0.649622E+02  -0.197109E+02   0.000000E+00   0.846731E+02  -0.169346E+03
   0.352053E+02  -0.241355E+01   0.302690E+02  -0.362744E+01   0.115104E-02   0.119645E+02   0.105474E+02   0.160874E+01   0.126757E+02   0.738657E+02  -0.129004E+02   0.000000E+00   0.867661E+02  -0.173532E+03
   0.352053E+02  -0.235937E+01   0.301655E+02  -0.376278E+01   0.798132E-03   0.103173E+02   0.791688E+01   0.105152E+01   0.117075E+02   0.750915E+02  -0.130559E+02   0.000000E+00   0.881474E+02  -0.176295E+03
   0.352708E+02  -0.254763E+01   0.301655E+02  -0.359400E+01   0.132564E-02   0.814087E+01   0.882773E+01   0.792554E+00   0.126480E+02   0.705579E+02  -0.126300E+02   0.000000E+00   0.831879E+02  -0.166376E+03
   0.352010E+02  -0.245460E+01   0.306432E+02  -0.359400E+01   0.874747E-03   0.178102E+02   0.110920E+02   0.506338E+00   0.195312E+02   0.674997E+02  -0.181584E+02   0.000000E+00   0.856581E+02  -0.171316E+03
   0.351629E+02  -0.222823E+01   0.300666E+02  -0.475834E+01   0.868510E-03   0.120639E+02   0.149086E+02   0.464162E+00   0.142460E+02   0.719027E+02  -0.150464E+02   0.000000E+00   0.869491E+02  -0.173898E+03
   0.351629E+02  -0.229373E+01   0.303884E+02  -0.475834E+01   0.834881E-03   0.829473E+01   0.107517E+02   0.679929E+00   0.126635E+02   0.767951E+02  -0.126213E+02   0.000000E+00   0.894164E+02  -0.178833E+03
   0.351289E+02  -0.229373E+01   0.305177E+02  -0.442285E+01   0.585265E-03   0.115652E+02   0.915374E+01   0.231989E+01   0.140165E+02   0.747302E+02  -0.124528E+02   0.000000E+00   0.871830E+02  -0.174366E+03
   0.351595E+02  -0.226810E+01   0.305552E+02  -0.487155E+01   0.817610E-03   0.992324E+01   0.755626E+01   0.260261E+00   0.156483E+02   0.768799E+02  -0.128031E+02   0.000000E+00   0.896830E+02  -0.179366E+03
   0.352153E+02  -0.232271E+01   0.304229E+02  -0.487155E+01   0.817610E-03   0.893083E+01   0.111967E+02   0.448999E+00   0.154710E+02   0.755945E+02  -0.124065E+02   0.000000E+00   0.880010E+02  -0.176002E+03
   0.351547E+02  -0.225927E+01   0.304177E+02  -0.487155E+01   0.542494E-03   0.906842E+01   0.109148E+02   0.662819E-01   0.160517E+02   0.772547E+02  -0.123743E+02   0.000000E+00   0.896290E+02  -0.179258E+03
   0.351547E+02  -0.228774E+01   0.306178E+02  -0.487155E+01   0.671631E-03   0.117810E+02   0.835635E+01   0.265352E+00   0.135903E+02   0.765919E+02  -0.127904E+02   0.000000E+00   0.893823E+02  -0.178765E+03
   0.352222E+02  -0.233163E+01   0.303760E+02  -0.464056E+01   0.729171E-03   0.988160E+01   0.107128E+02   0.437518E+00   0.118717E+02   0.748255E+02  -0.126120E+02   0.000000E+00   0.874375E+02  -0.174875E+03
   0.351749E+02  -0.223661E+01   0.304265E+02  -0.479109E+01   0.111926E-02   0.106236E+02   0.153680E+02   0.120188E+01   0.218441E+02   0.706986E+02  -0.170301E+02   0.000000E+00   0.877287E+02  -0.175457E+03
   0.350895E+02  -0.217155E+01   0.303281E+02  -0.422805E+01   0.876396E-03   0.910344E+01   0.880971E+01   0.161220E+01   0.100487E+02   0.745767E+02  -0.137400E+02   0.000000E+00   0.883167E+02  -0.176633E+03
   0.351472E+02  -0.221979E+01   0.303131E+02  -0.469135E+01   0.748541E-03   0.910344E+01   0.807831E+01   0.367116E+00   0.985981E+01   0.758959E+02  -0.141974E+02   0.000000E+00   0.900933E+02  -0.180187E+03
   0.351322E+02  -0.229775E+01   0.302982E+02  -0.389236E+01   0.106095E-02   0.120293E+02   0.105718E+02   0.141562E+01   0.160848E+02   0.751276E+02  -0.128806E+02   0.000000E+00   0.880082E+02  -0.176016E+03
   0.351402E+02  -0.228062E+01   0.304179E+02  -0.386525E+01   0.952079E-03   0.118499E+02   0.102334E+02   0.127621E+01   0.144218E+02   0.758578E+02  -0.125837E+02   0.000000E+00   0.884415E+02  -0.176883E+03
   0.351972E+02  -0.245007E+01   0.304722E+02  -0.392497E+01   0.844950E-03   0.839847E+01   0.104809E+02   0.103719E+01   0.139122E+02   0.751730E+02  -0.123205E+02   0.000000E+00   0.874935E+02  -0.174987E+03
   0.352009E+02  -0.231628E+01   0.301690E+02  -0.431502E+01   0.846049E-03   0.104048E+02   0.112626E+02   0.850222E+00   0.111406E+02   0.749228E+02  -0.132076E+02   0.000000E+00   0.881304E+02  -0.176261E+03
   0.352009E+02  -0.231628E+01   0.301962E+02  -0.388535E+01   0.585377E-03   0.889435E+01   0.863921E+01   0.317097E+01   0.120458E+02   0.723999E+02  -0.126017E+02   0.000000E+00   0.850016E+02  -0.170003E+03
   0.351022E+02  -0.229989E+01   0.301630E+02  -0.355742E+01   0.115967E-02   0.131760E+02   0.110922E+02   0.133982E+01   0.145024E+02   0.717629E+02  -0.134893E+02   0.000000E+00   0.852522E+02  -0.170504E+03
   0.352308E+02  -0.239276E+01   0.299592E+02  -0.328851E+01   0.110973E-02   0.828267E+01   0.117150E+02   0.901114E+00   0.192439E+02   0.718192E+02  -0.137960E+02   0.000000E+00   0.856152E+02  -0.171230E+03
   0.352009E+02  -0.247901E+01   0.307796E+02  -0.346611E+01   0.167072E-02   0.105546E+02   0.131694E+02   0.116061E+01   0.132442E+02   0.670051E+02  -0.134265E+02   0.000000E+00   0.804316E+02  -0.160863E+03
   0.351858E+02  -0.227515E+01   0.304111E+02  -0.477418E+01   0.203685E-03   0.827779E+01   0.128515E+02   0.242221E+01   0.143944E+02   0.722486E+02  -0.133193E+02   0.000000E+00   0.855679E+02  -0.171136E+03
   0.351314E+02  -0.209844E+01   0.302557E+02  -0.461564E+01   0.726587E-03   0.107523E+02   0.119812E+02   0.760849E+00   0.166116E+02   0.747424E+02  -0.130038E+02   0.000000E+00   0.877462E+02  -0.175492E+03
   0.350844E+02  -0.216378E+01   0.302557E+02  -0.461564E+01   0.102035E-02   0.104191E+02   0.782422E+01   0.807075E+00   0.207209E+02   0.735004E+02  -0.142414E+02   0.000000E+00   0.877418E+02  -0.175484E+03
   0.350844E+02  -0.220581E+01   0.305928E+02  -0.414194E+01   0.967950E-03   0.995897E+01   0.979643E+01   0.101619E-01   0.133260E+02   0.746058E+02  -0.120816E+02   0.000000E+00   0.866874E+02  -0.173375E+03
   0.351953E+02  -0.234779E+01   0.303543E+02  -0.416280E+01   0.124462E-02   0.113032E+02   0.718725E+01   0.776089E+00   0.171743E+02   0.736094E+02  -0.137519E+02   0.000000E+00   0.873613E+02  -0.174723E+03
   0.352067E+02  -0.234779E+01   0.302638E+02  -0.439139E+01   0.758220E-03   0.851024E+01   0.844799E+01   0.991948E+00   0.191999E+02   0.748259E+02  -0.134036E+02   0.000000E+00   0.882295E+02  -0.176459E+03
   0.351889E+02  -0.233026E+01   0.304181E+02  -0.439139E+01   0.122929E-02   0.805362E+01   0.952401E+01   0.236384E+01   0.201730E+02   0.723737E+02  -0.137880E+02   0.000000E+00   0.861617E+02  -0.172323E+03
   0.351889E+02  -0.233026E+01   0.303507E+02  -0.380187E+01   0.938397E-03   0.109172E+02   0.932293E+01   0.473172E+00   0.135883E+02   0.763606E+02  -0.122427E+02   0.000000E+00   0.886033E+02  -0.177207E+03
   0.351451E+02  -0.224242E+01   0.304405E+02  -0.418116E+01   0.100970E-02   0.100505E+02   0.133074E+02   0.186888E+01   0.172934E+02   0.741700E+02  -0.137511E+02   0.000000E+00   0.879211E+02  -0.175842E+03
   0.351451E+02  -0.225074E+01   0.303491E+02  -0.446180E+01   0.463047E-03   0.100563E+02   0.125017E+02   0.188619E+00   0.136609E+02   0.768286E+02  -0.129124E+02   0.000000E+00   0.897410E+02  -0.179482E+03
   0.351451E+02  -0.220025E+01   0.301803E+02  -0.446180E+01   0.744572E-03   0.923875E+01   0.735488E+01   0.764838E+00   0.125075E+02   0.764962E+02  -0.131470E+02   0.000000E+00   0.896432E+02  -0.179286E+03
   0.351088E+02  -0.221471E+01   0.301803E+02  -0.394981E+01   0.529938E-03   0.673940E+01   0.680106E+01   0.392541E+00   0.143344E+02   0.734272E+02  -0.150486E+02   0.000000E+00   0.884758E+02  -0.176952E+03
   0.351183E+02  -0.222223E+01   0.301803E+02  -0.349496E+01   0.105161E-02   0.125263E+02   0.118678E+02   0.166762E+01   0.138189E+02   0.741488E+02  -0.134434E+02   0.000000E+00   0.875922E+02  -0.175184E+03
   0.350941E+02  -0.219607E+01   0.302541E+02  -0.384319E+01   0.690586E-03   0.880456E+01   0.988630E+01   0.250996E+01   0.182898E+02   0.741530E+02  -0.127994E+02   0.000000E+00   0.869524E+02  -0.173905E+03
   0.351740E+02  -0.233722E+01   0.300911E+02  -0.387858E+01   0.919588E-03   0.673531E+01   0.923652E+01   0.132907E+01   0.183947E+02   0.733834E+02  -0.143251E+02   0.000000E+00   0.877085E+02  -0.175417E+03
   0.351505E+02  -0.232095E+01   0.307953E+02  -0.535931E+01   0.111112E-02   0.150618E+02   0.940866E+01   0.172431E+01   0.115604E+02   0.710156E+02  -0.151237E+02   0.000000E+00   0.861393E+02  -0.172279E+03
   0.351977E+02  -0.225211E+01   0.306324E+02  -0.535382E+01   0.123849E-02   0.817099E+01   0.101095E+02   0.612752E+00   0.146854E+02   0.732299E+02  -0.123489E+02   0.000000E+00   0.855788E+02  -0.171158E+03
   0.351234E+02  -0.223621E+01   0.304347E+02  -0.419780E+01   0.638866E-03   0.842061E+01   0.150467E+02   0.137095E+01   0.145913E+02   0.742076E+02  -0.147187E+02   0.000000E+00   0.889263E+02  -0.177853E+03
   0.351158E+02  -0.219024E+01   0.303514E+02  -0.480240E+01   0.123004E-02   0.130958E+02   0.855988E+01   0.732209E+00   0.229118E+02   0.716756E+02  -0.160364E+02   0.000000E+00   0.877120E+02  -0.175424E+03
