Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.303299E+02  0.117067E+02  0.205112E+00  0.862718E+00 -0.379592E+00  0.270349E+02  0.695663E+01 -0.399739E+01  0.413411E+01 -0.103797E+02  0.524382E-01  0.950239E-02  0.953789E-02  0.207857E-03  0.534354E-02 -0.110402E+04
  0.303299E+02  0.117067E+02  0.205112E+00  0.862718E+00 -0.379592E+00  0.270349E+02  0.695663E+01 -0.399739E+01  0.431818E+01 -0.103797E+02  0.450661E-01  0.950239E-02  0.491665E-02  0.207857E-03  0.164766E-01 -0.110657E+04
  0.303299E+02  0.117067E+02  0.205112E+00  0.862718E+00 -0.379592E+00  0.270349E+02  0.695663E+01 -0.399739E+01  0.420006E+01 -0.103797E+02  0.450661E-01  0.950239E-02  0.491665E-02  0.207857E-03  0.107438E-03 -0.110374E+04
  0.303299E+02  0.117067E+02  0.205112E+00  0.862718E+00 -0.101599E+01  0.270349E+02  0.695663E+01 -0.399739E+01  0.420006E+01 -0.103797E+02  0.469862E-01  0.109819E-01  0.223655E-01  0.207857E-03  0.118786E-01 -0.110782E+04
  0.303299E+02  0.115579E+02  0.205112E+00  0.862718E+00 -0.101599E+01  0.270070E+02  0.695663E+01 -0.399739E+01  0.420006E+01 -0.103797E+02  0.469862E-01  0.109819E-01  0.223655E-01  0.207857E-03  0.118786E-01 -0.110767E+04
  0.303299E+02  0.115579E+02  0.205112E+00  0.862718E+00 -0.101599E+01  0.270070E+02  0.700729E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.469862E-01  0.109819E-01  0.223655E-01  0.207857E-03  0.112409E-01 -0.110754E+04
  0.306114E+02  0.115579E+02  0.205112E+00  0.692403E+00 -0.101599E+01  0.270070E+02  0.700729E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.469862E-01  0.189881E-01  0.430367E-01  0.207857E-03  0.149589E-01 -0.111253E+04
  0.306114E+02  0.115579E+02  0.205112E+00  0.692403E+00 -0.101599E+01  0.270070E+02  0.700729E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.570013E-01  0.189881E-01  0.326370E-01  0.207857E-03  0.531074E-02 -0.111071E+04
  0.306114E+02  0.115579E+02  0.205112E+00  0.692403E+00 -0.101599E+01  0.270070E+02  0.700729E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.468896E-01  0.754371E-02  0.280197E-02  0.168944E-02  0.531074E-02 -0.110659E+04
  0.306114E+02  0.115579E+02  0.205112E+00  0.692403E+00 -0.101599E+01  0.270070E+02  0.699027E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.468896E-01  0.754371E-02  0.210624E-02  0.234794E-01  0.531074E-02 -0.110891E+04
  0.306114E+02  0.115579E+02 -0.173391E+00  0.692403E+00 -0.101599E+01  0.270070E+02  0.699027E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.468896E-01  0.754371E-02  0.210624E-02  0.142874E-01  0.531074E-02 -0.110750E+04
  0.306114E+02  0.115579E+02 -0.173391E+00  0.692403E+00 -0.101599E+01  0.270070E+02  0.702061E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.468896E-01  0.754371E-02  0.210624E-02  0.213207E-01  0.531074E-02 -0.110806E+04
  0.306114E+02  0.115579E+02 -0.173391E+00  0.692403E+00 -0.101599E+01  0.270070E+02  0.702061E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.468896E-01  0.486693E-02  0.210624E-02  0.219110E-01  0.531074E-02 -0.110785E+04
  0.306114E+02  0.115579E+02 -0.173391E+00  0.692403E+00 -0.101599E+01  0.270070E+02  0.702061E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.468896E-01  0.486693E-02  0.210624E-02  0.369151E-01  0.531074E-02 -0.110935E+04
  0.306114E+02  0.115579E+02 -0.173391E+00  0.459314E+00 -0.101599E+01  0.270070E+02  0.702061E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.540828E-01  0.137722E-01  0.425843E-02  0.476940E-01  0.531074E-02 -0.111048E+04
  0.306114E+02  0.114594E+02 -0.862493E-01  0.459314E+00 -0.101599E+01  0.270070E+02  0.702061E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.540828E-01  0.137722E-01  0.251560E-03  0.271970E-01  0.531074E-02 -0.110823E+04
  0.306114E+02  0.114594E+02 -0.862493E-01  0.459314E+00  0.623372E+00  0.270070E+02  0.702061E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.540828E-01  0.100941E-01  0.358880E-02  0.271970E-01  0.531074E-02 -0.110814E+04
  0.306114E+02  0.114594E+02 -0.862493E-01  0.459314E+00  0.623372E+00  0.270070E+02  0.702061E+01 -0.399739E+01  0.420006E+01 -0.104198E+02  0.540828E-01  0.196267E-01  0.358880E-02  0.259883E-01  0.142522E-01 -0.110987E+04
  0.306114E+02  0.114594E+02 -0.862493E-01  0.459314E+00  0.623372E+00  0.270070E+02  0.702061E+01 -0.406900E+01  0.420006E+01 -0.104198E+02  0.540828E-01  0.196267E-01  0.450470E-02  0.220685E-01  0.189006E-01 -0.111152E+04
  0.306114E+02  0.114594E+02 -0.862493E-01  0.502504E+00  0.623372E+00  0.270070E+02  0.702061E+01 -0.406900E+01  0.408243E+01 -0.104198E+02  0.521044E-01  0.888915E-02  0.450470E-02  0.257814E-01  0.189006E-01 -0.110865E+04
  0.306114E+02  0.115212E+02 -0.862493E-01  0.163434E+00  0.130541E+00  0.270070E+02  0.702061E+01 -0.406900E+01  0.408243E+01 -0.104198E+02  0.494413E-01  0.888915E-02  0.697196E-02  0.257814E-01  0.189006E-01 -0.110837E+04
  0.306114E+02  0.115212E+02  0.234529E+00  0.885854E+00  0.130541E+00  0.270070E+02  0.702061E+01 -0.406900E+01  0.408243E+01 -0.104198E+02  0.494413E-01  0.104297E-01  0.697196E-02  0.198910E-01  0.135636E-01 -0.110743E+04
  0.306114E+02  0.117586E+02  0.355592E+00  0.885854E+00 -0.221294E+00  0.270070E+02  0.702061E+01 -0.406900E+01  0.408243E+01 -0.104198E+02  0.541579E-01  0.104297E-01  0.115572E-01  0.106635E-01  0.135636E-01 -0.110716E+04
  0.306114E+02  0.117207E+02  0.355592E+00  0.885854E+00 -0.221294E+00  0.270070E+02  0.702061E+01 -0.406900E+01  0.408243E+01 -0.104198E+02  0.534794E-01  0.245374E-01  0.115572E-01  0.852862E-02  0.135636E-01 -0.110819E+04
  0.306114E+02  0.120809E+02  0.355592E+00  0.885854E+00 -0.221294E+00  0.269029E+02  0.707450E+01 -0.381177E+01  0.408243E+01 -0.104198E+02  0.534794E-01  0.157392E-01  0.115572E-01  0.852862E-02  0.135636E-01 -0.110809E+04
  0.306114E+02  0.120809E+02  0.355592E+00  0.885854E+00 -0.221294E+00  0.269029E+02  0.707450E+01 -0.381177E+01  0.408243E+01 -0.100567E+02  0.534794E-01  0.157392E-01  0.115572E-01  0.384387E-01  0.314911E-01 -0.111574E+04
  0.305587E+02  0.120809E+02  0.355592E+00  0.885854E+00 -0.221294E+00  0.266079E+02  0.707450E+01 -0.381177E+01  0.408243E+01 -0.971104E+01  0.534794E-01  0.157392E-01  0.224563E-01  0.298055E-01  0.285010E-01 -0.111575E+04
  0.305587E+02  0.120809E+02  0.355592E+00  0.296518E+00 -0.221294E+00  0.265452E+02  0.707450E+01 -0.381177E+01  0.438986E+01 -0.925534E+01  0.534794E-01  0.157392E-01  0.396090E-01  0.298055E-01  0.235087E-01 -0.111740E+04
  0.304912E+02  0.119517E+02  0.355592E+00  0.296518E+00 -0.221294E+00  0.265452E+02  0.764743E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.534794E-01  0.157392E-01  0.396090E-01  0.298055E-01  0.179685E-01 -0.111381E+04
  0.304912E+02  0.119517E+02  0.355592E+00  0.296518E+00 -0.221294E+00  0.265452E+02  0.751806E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.523835E-01  0.157392E-01  0.396090E-01  0.869046E-02  0.179685E-01 -0.111135E+04
  0.304912E+02  0.119517E+02  0.355592E+00  0.296518E+00 -0.221294E+00  0.265452E+02  0.751806E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.494118E-01  0.157392E-01  0.441341E-01  0.869046E-02  0.179685E-01 -0.111115E+04
  0.304912E+02  0.119517E+02  0.355592E+00  0.296518E+00  0.696704E+00  0.265412E+02  0.751806E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.494118E-01  0.157392E-01  0.441341E-01  0.176665E-01  0.140769E-01 -0.111216E+04
  0.304912E+02  0.119517E+02  0.355592E+00  0.296518E+00  0.696704E+00  0.265412E+02  0.751806E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.494118E-01  0.157392E-01  0.512508E-01  0.176665E-01  0.140769E-01 -0.111287E+04
  0.306165E+02  0.119517E+02  0.355592E+00  0.296518E+00  0.696704E+00  0.265412E+02  0.751806E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.494118E-01  0.157392E-01  0.243232E-01  0.131928E-01  0.812774E-02 -0.110926E+04
  0.306165E+02  0.119517E+02  0.346215E+00  0.296518E+00  0.696704E+00  0.265412E+02  0.751806E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.494118E-01  0.157392E-01  0.299199E-01  0.951277E-02  0.103960E-01 -0.110969E+04
  0.306165E+02  0.119517E+02  0.346215E+00  0.750930E+00  0.696704E+00  0.264400E+02  0.738573E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.554340E-01  0.150575E-01  0.398100E-01  0.951277E-02  0.110113E-01 -0.111234E+04
  0.306165E+02  0.117478E+02  0.346215E+00  0.750930E+00  0.747954E+00  0.264400E+02  0.738573E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.554340E-01  0.150575E-01  0.338370E-01  0.951277E-02  0.110113E-01 -0.111177E+04
  0.306877E+02  0.117478E+02  0.346215E+00  0.750930E+00  0.747954E+00  0.264400E+02  0.738573E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.554340E-01  0.150575E-01  0.508788E-01  0.951277E-02  0.110113E-01 -0.111452E+04
  0.306485E+02  0.117855E+02  0.150907E+00  0.750930E+00  0.114426E+01  0.264400E+02  0.738573E+01 -0.351710E+01  0.454268E+01 -0.925534E+01  0.543754E-01  0.150575E-01  0.515333E-01  0.951277E-02  0.110113E-01 -0.111407E+04
  0.306485E+02  0.117855E+02  0.150907E+00  0.750930E+00  0.114426E+01  0.264400E+02  0.738573E+01 -0.351710E+01  0.454268E+01 -0.932227E+01  0.540290E-01  0.150575E-01  0.538171E-01  0.951277E-02  0.103990E-01 -0.111389E+04
  0.306485E+02  0.117855E+02  0.150907E+00  0.750930E+00  0.114426E+01  0.264400E+02  0.728492E+01 -0.351710E+01  0.454268E+01 -0.932227E+01  0.536372E-01  0.556872E-02  0.540596E-01  0.137814E-01  0.103990E-01 -0.111362E+04
  0.306485E+02  0.117855E+02  0.150907E+00  0.750930E+00  0.114426E+01  0.264400E+02  0.728492E+01 -0.351710E+01  0.444834E+01 -0.932227E+01  0.503459E-01  0.969540E-02  0.540596E-01  0.137814E-01  0.133573E-02 -0.111320E+04
  0.306485E+02  0.117855E+02  0.150907E+00  0.750930E+00  0.114557E+01  0.264400E+02  0.728492E+01 -0.351710E+01  0.444834E+01 -0.944204E+01  0.503459E-01  0.969540E-02  0.350838E-01  0.255147E-02  0.133573E-02 -0.110938E+04
  0.306485E+02  0.117855E+02  0.150907E+00  0.794565E+00  0.114557E+01  0.264334E+02  0.728492E+01 -0.351710E+01  0.444834E+01 -0.935719E+01  0.503459E-01  0.969540E-02  0.350838E-01  0.106846E-02  0.133573E-02 -0.110979E+04
  0.306485E+02  0.121406E+02  0.150907E+00  0.794565E+00  0.114557E+01  0.264334E+02  0.728492E+01 -0.351710E+01  0.444834E+01 -0.935719E+01  0.503459E-01  0.552970E-02  0.303671E-02  0.106846E-02  0.133573E-02 -0.110694E+04
  0.306485E+02  0.121406E+02  0.150907E+00  0.794565E+00  0.114557E+01  0.264334E+02  0.728492E+01 -0.351710E+01  0.462964E+01 -0.912307E+01  0.503459E-01  0.552970E-02  0.303671E-02  0.668344E-03  0.133573E-02 -0.110700E+04
  0.306485E+02  0.121406E+02  0.150907E+00  0.794565E+00  0.114557E+01  0.264334E+02  0.728492E+01 -0.351710E+01  0.462964E+01 -0.912307E+01  0.503459E-01  0.552970E-02  0.303671E-02  0.125966E-01  0.133573E-02 -0.110820E+04
  0.306485E+02  0.121406E+02  0.150907E+00  0.794565E+00  0.114557E+01  0.264309E+02  0.728492E+01 -0.351710E+01  0.462964E+01 -0.912307E+01  0.503459E-01  0.552970E-02  0.303671E-02  0.125966E-01  0.133573E-02 -0.110821E+04
  0.306485E+02  0.115655E+02  0.150907E+00  0.794565E+00  0.114557E+01  0.264309E+02  0.754549E+01 -0.332935E+01  0.462964E+01 -0.912307E+01  0.503459E-01  0.834778E-02  0.217058E-01  0.125966E-01  0.148945E-02 -0.111026E+04
  0.303713E+02  0.115655E+02  0.150907E+00  0.794565E+00  0.107694E+01  0.264309E+02  0.753188E+01 -0.358514E+01  0.462964E+01 -0.912307E+01  0.503459E-01  0.834778E-02  0.540116E-01  0.754532E-02  0.148945E-02 -0.111037E+04
  0.303713E+02  0.115655E+02  0.150907E+00  0.794565E+00  0.107694E+01  0.264309E+02  0.753188E+01 -0.358514E+01  0.462964E+01 -0.912307E+01  0.503459E-01  0.834778E-02  0.539778E-01  0.754532E-02  0.456362E-02 -0.111068E+04
  0.304658E+02  0.115655E+02  0.150907E+00  0.794565E+00  0.107694E+01  0.270572E+02  0.753188E+01 -0.409644E+01  0.451633E+01 -0.912307E+01  0.503459E-01  0.131501E-01  0.452213E-01  0.754532E-02  0.456362E-02 -0.110977E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.794565E+00 -0.200980E+00  0.270572E+02  0.753188E+01 -0.409644E+01  0.455158E+01 -0.912307E+01  0.503459E-01  0.131501E-01  0.345093E-01  0.754532E-02  0.456362E-02 -0.110801E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.794565E+00 -0.200980E+00  0.270572E+02  0.753188E+01 -0.409644E+01  0.473411E+01 -0.912307E+01  0.503459E-01  0.885543E-02  0.174688E-01  0.754532E-02  0.725960E-02 -0.110516E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.794565E+00  0.238973E+00  0.270572E+02  0.753188E+01 -0.386315E+01  0.484317E+01 -0.912307E+01  0.503459E-01  0.148843E-01  0.222507E-02  0.754532E-02  0.725960E-02 -0.110431E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.794565E+00  0.238973E+00  0.270572E+02  0.753188E+01 -0.386315E+01  0.484317E+01 -0.912307E+01  0.503459E-01  0.177943E-02  0.222507E-02  0.754532E-02  0.725960E-02 -0.110300E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.794565E+00  0.238973E+00  0.270572E+02  0.753188E+01 -0.386315E+01  0.484317E+01 -0.912307E+01  0.503459E-01  0.177943E-02  0.271252E-02  0.331164E-02  0.725960E-02 -0.110262E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.794565E+00  0.238973E+00  0.269879E+02  0.753188E+01 -0.386315E+01  0.484317E+01 -0.928309E+01  0.485777E-01  0.177943E-02  0.271252E-02  0.331164E-02  0.725960E-02 -0.110314E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.794565E+00 -0.187186E+00  0.269879E+02  0.753188E+01 -0.359893E+01  0.484317E+01 -0.928309E+01  0.485777E-01  0.177943E-02  0.271252E-02  0.331164E-02  0.725960E-02 -0.110311E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.122992E+01 -0.187186E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.484317E+01 -0.928309E+01  0.485777E-01  0.177943E-02  0.135509E-01  0.244071E-01  0.725960E-02 -0.110658E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.122992E+01 -0.187186E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.497294E+01 -0.928309E+01  0.485777E-01  0.185521E-02  0.164694E-01  0.258125E-01  0.725960E-02 -0.110664E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.122992E+01  0.187688E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.497294E+01 -0.928309E+01  0.485777E-01  0.185521E-02  0.164694E-01  0.426214E-01  0.645251E-02 -0.110831E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.122992E+01  0.187688E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.497294E+01 -0.928309E+01  0.485777E-01  0.185521E-02  0.164694E-01  0.442982E-01  0.107579E-01 -0.110891E+04
  0.304658E+02  0.118107E+02  0.150907E+00  0.122992E+01  0.187688E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.497294E+01 -0.928309E+01  0.491957E-01  0.185521E-02  0.260663E-01  0.511842E-01  0.107579E-01 -0.111051E+04
  0.304658E+02  0.118107E+02  0.488215E+00  0.110735E+01  0.187688E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.497294E+01 -0.928309E+01  0.493213E-01  0.185521E-02  0.271669E-01  0.511842E-01  0.111035E-01 -0.111013E+04
  0.304658E+02  0.118107E+02  0.985636E+00  0.110735E+01  0.187688E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.497294E+01 -0.928309E+01  0.512533E-01  0.185521E-02  0.115704E-01  0.369233E-01  0.111035E-01 -0.110883E+04
  0.304924E+02  0.118107E+02  0.985636E+00  0.110735E+01  0.320142E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.497294E+01 -0.928309E+01  0.512533E-01  0.185521E-02  0.133290E-01  0.338043E-01  0.177937E-01 -0.110924E+04
  0.305966E+02  0.118107E+02  0.779260E+00  0.110735E+01  0.320142E+00  0.269879E+02  0.753188E+01 -0.369521E+01  0.497294E+01 -0.928309E+01  0.492520E-01  0.119337E-01  0.133290E-01  0.426858E-01  0.160338E-01 -0.111060E+04
  0.305966E+02  0.118107E+02  0.779260E+00  0.110735E+01  0.320142E+00  0.269879E+02  0.753188E+01 -0.377441E+01  0.497294E+01 -0.928309E+01  0.449886E-01  0.293223E-01  0.841628E-02  0.334397E-01  0.735315E-02 -0.111159E+04
  0.304740E+02  0.118107E+02  0.779260E+00  0.110735E+01  0.320142E+00  0.272100E+02  0.753188E+01 -0.377441E+01  0.497294E+01 -0.928309E+01  0.449886E-01  0.297281E-01  0.133589E-02  0.239016E-01  0.735315E-02 -0.111026E+04
  0.304740E+02  0.118107E+02  0.779260E+00  0.172162E+01  0.320142E+00  0.272100E+02  0.762839E+01 -0.377441E+01  0.497294E+01 -0.939524E+01  0.449886E-01  0.245420E-01  0.133589E-02  0.465362E-02  0.735315E-02 -0.110875E+04
  0.304740E+02  0.118107E+02  0.137087E+00  0.115403E+01  0.320142E+00  0.272100E+02  0.749086E+01 -0.377441E+01  0.497294E+01 -0.939524E+01  0.449886E-01  0.527673E-02  0.133589E-02  0.465362E-02  0.735315E-02 -0.110470E+04
  0.304740E+02  0.118107E+02  0.137087E+00  0.115403E+01  0.320142E+00  0.272100E+02  0.749086E+01 -0.377441E+01  0.497294E+01 -0.939524E+01  0.499569E-01  0.674230E-02  0.133589E-02  0.465362E-02  0.202157E-01 -0.110465E+04
  0.304740E+02  0.118107E+02  0.137087E+00  0.115403E+01  0.320142E+00  0.272100E+02  0.749086E+01 -0.377441E+01  0.497294E+01 -0.939524E+01  0.499569E-01  0.689530E-02  0.133589E-02  0.465362E-02  0.202157E-01 -0.110466E+04
  0.304740E+02  0.118107E+02  0.137087E+00  0.115403E+01  0.320142E+00  0.272100E+02  0.749086E+01 -0.381043E+01  0.497294E+01 -0.918832E+01  0.499569E-01  0.380549E-02  0.149442E-01  0.386936E-02  0.202157E-01 -0.110655E+04
  0.304740E+02  0.118107E+02  0.137087E+00  0.115403E+01  0.320142E+00  0.272100E+02  0.749086E+01 -0.381043E+01  0.497294E+01 -0.918832E+01  0.494404E-01  0.741104E-02  0.149442E-01  0.386936E-02  0.134582E-01 -0.110628E+04
  0.304740E+02  0.118107E+02  0.137087E+00  0.115403E+01  0.320142E+00  0.272100E+02  0.749086E+01 -0.381043E+01  0.497294E+01 -0.918832E+01  0.494404E-01  0.741104E-02  0.155871E-01  0.112185E-01  0.134582E-01 -0.110708E+04
  0.304740E+02  0.118549E+02  0.137087E+00  0.115403E+01 -0.554931E-01  0.272100E+02  0.749086E+01 -0.381043E+01  0.497294E+01 -0.918832E+01  0.533447E-01  0.129822E-01  0.115907E-01  0.202654E-01  0.134582E-01 -0.110890E+04
  0.304740E+02  0.118549E+02  0.137087E+00  0.115403E+01 -0.554931E-01  0.272100E+02  0.749086E+01 -0.381043E+01  0.497294E+01 -0.918832E+01  0.533447E-01  0.761400E-02  0.115907E-01  0.202654E-01  0.342875E-02 -0.110736E+04
  0.304740E+02  0.118549E+02  0.407045E+00  0.115403E+01 -0.554931E-01  0.272100E+02  0.788034E+01 -0.321119E+01  0.497294E+01 -0.918832E+01  0.533447E-01  0.761400E-02  0.115907E-01  0.548220E-02  0.944678E-03 -0.110806E+04
  0.304740E+02  0.118549E+02  0.675723E-01  0.115403E+01 -0.554931E-01  0.272100E+02  0.788034E+01 -0.321119E+01  0.497294E+01 -0.938237E+01  0.509877E-01  0.761400E-02  0.222199E-01  0.154334E-01  0.944678E-03 -0.110724E+04
  0.304740E+02  0.118549E+02  0.675723E-01  0.115403E+01 -0.554931E-01  0.272100E+02  0.788034E+01 -0.321119E+01  0.497294E+01 -0.938237E+01  0.486582E-01  0.761400E-02  0.222199E-01  0.815542E-02  0.944678E-03 -0.110662E+04
  0.304603E+02  0.118549E+02  0.675723E-01  0.131156E+01 -0.554931E-01  0.272100E+02  0.809232E+01 -0.321119E+01  0.497294E+01 -0.938237E+01  0.493761E-01  0.652250E-02  0.222199E-01  0.840955E-02  0.308500E-02 -0.110603E+04
  0.304603E+02  0.118549E+02  0.675723E-01 -0.490281E+00 -0.554931E-01  0.272100E+02  0.792843E+01 -0.321119E+01  0.497294E+01 -0.938237E+01  0.520581E-01  0.412215E-02  0.222199E-01  0.131183E-01  0.308500E-02 -0.110855E+04
  0.304603E+02  0.118549E+02  0.675723E-01 -0.490281E+00 -0.554931E-01  0.272100E+02  0.795354E+01 -0.321119E+01  0.497294E+01 -0.938237E+01  0.520581E-01  0.412215E-02  0.131243E-02  0.105223E-01  0.308500E-02 -0.110621E+04
  0.304603E+02  0.118549E+02  0.675723E-01  0.673605E+00 -0.554931E-01  0.272100E+02  0.795354E+01 -0.321119E+01  0.497294E+01 -0.938237E+01  0.520581E-01  0.412215E-02  0.131243E-02  0.105223E-01  0.308500E-02 -0.110322E+04
  0.304603E+02  0.118549E+02  0.675723E-01  0.886373E+00 -0.554931E-01  0.272100E+02  0.795354E+01 -0.343323E+01  0.497294E+01 -0.938237E+01  0.516684E-01  0.412215E-02  0.131243E-02  0.179322E-02  0.308500E-02 -0.110282E+04
  0.304603E+02  0.118549E+02  0.675723E-01  0.886373E+00 -0.613209E+00  0.272100E+02  0.795354E+01 -0.343323E+01  0.497294E+01 -0.938237E+01  0.505119E-01  0.412215E-02  0.131243E-02  0.179322E-02  0.114649E-01 -0.110366E+04
  0.304603E+02  0.118549E+02  0.381523E-01  0.886373E+00 -0.613209E+00  0.272100E+02  0.795354E+01 -0.343323E+01  0.497294E+01 -0.917951E+01  0.415611E-01  0.412215E-02  0.131243E-02  0.603848E-02  0.114649E-01 -0.110892E+04
  0.304603E+02  0.120537E+02  0.381523E-01  0.886373E+00 -0.613209E+00  0.272100E+02  0.795354E+01 -0.343323E+01  0.512516E+01 -0.905222E+01  0.644431E-01  0.238158E-01  0.131243E-02  0.603848E-02  0.114649E-01 -0.111498E+04
  0.304603E+02  0.120537E+02  0.381523E-01  0.886373E+00 -0.613209E+00  0.273287E+02  0.804443E+01 -0.343323E+01  0.512516E+01 -0.905222E+01  0.644431E-01  0.209929E-01  0.131243E-02  0.603848E-02  0.601354E-02 -0.111403E+04
  0.304603E+02  0.117568E+02  0.381523E-01  0.886373E+00 -0.620202E+00  0.273287E+02  0.804443E+01 -0.343323E+01  0.512516E+01 -0.931752E+01  0.644431E-01  0.158984E-01  0.131243E-02  0.603848E-02  0.205190E-01 -0.111332E+04
  0.304603E+02  0.116538E+02  0.381523E-01  0.886373E+00 -0.620202E+00  0.273287E+02  0.804443E+01 -0.343323E+01  0.512516E+01 -0.931752E+01  0.527480E-01  0.162468E-01  0.131243E-02  0.422524E-02  0.205190E-01 -0.110595E+04
  0.304603E+02  0.116538E+02  0.381523E-01  0.886373E+00 -0.618989E+00  0.274428E+02  0.804443E+01 -0.343323E+01  0.512516E+01 -0.931752E+01  0.527480E-01  0.315188E-01  0.103940E-03  0.160266E-01  0.257239E-01 -0.110905E+04
  0.304603E+02  0.116538E+02  0.381523E-01  0.886373E+00 -0.618989E+00  0.274428E+02  0.804443E+01 -0.343323E+01  0.512516E+01 -0.931752E+01  0.527480E-01  0.315188E-01  0.103940E-03  0.125731E-01  0.978256E-02 -0.110712E+04
  0.306512E+02  0.116538E+02  0.381523E-01  0.886373E+00 -0.618989E+00  0.273393E+02  0.804443E+01 -0.343323E+01  0.512516E+01 -0.931752E+01  0.527480E-01  0.331083E-01  0.103940E-03  0.113968E-01  0.978256E-02 -0.110864E+04
  0.306512E+02  0.116538E+02  0.381523E-01  0.886373E+00 -0.618989E+00  0.273496E+02  0.804443E+01 -0.343323E+01  0.512516E+01 -0.931752E+01  0.531484E-01  0.331083E-01  0.103940E-03  0.218789E-01  0.978256E-02 -0.110977E+04
  0.306512E+02  0.116538E+02  0.381523E-01  0.886373E+00 -0.618989E+00  0.274307E+02  0.804443E+01 -0.343323E+01  0.516293E+01 -0.931752E+01  0.551713E-01  0.331083E-01  0.465019E-02  0.218789E-01  0.153972E-01 -0.111148E+04
  0.306512E+02  0.116538E+02  0.381523E-01  0.659618E+00 -0.618989E+00  0.274307E+02  0.804443E+01 -0.343323E+01  0.507993E+01 -0.931752E+01  0.551713E-01  0.331083E-01  0.465019E-02  0.218789E-01  0.205328E-01 -0.111241E+04
  0.301514E+02  0.116538E+02  0.125745E+00  0.659618E+00 -0.618989E+00  0.274307E+02  0.792588E+01 -0.341637E+01  0.507993E+01 -0.931752E+01  0.551713E-01  0.272031E-01  0.465019E-02  0.229401E-01  0.205328E-01 -0.111170E+04
  0.301514E+02  0.113380E+02  0.125745E+00  0.659618E+00 -0.245166E+00  0.274307E+02  0.792588E+01 -0.341637E+01  0.507993E+01 -0.931752E+01  0.551713E-01  0.689759E-02  0.366443E-03  0.195305E-01  0.255227E-01 -0.110817E+04
  0.301514E+02  0.113380E+02  0.125745E+00  0.659618E+00  0.400541E+00  0.274307E+02  0.792588E+01 -0.341637E+01  0.507993E+01 -0.931752E+01  0.551713E-01  0.689759E-02  0.366443E-03  0.195305E-01  0.255227E-01 -0.110792E+04
  0.303594E+02  0.113380E+02  0.125745E+00  0.659618E+00  0.400541E+00  0.274307E+02  0.801544E+01 -0.341637E+01  0.507993E+01 -0.931752E+01  0.551713E-01  0.689759E-02  0.366443E-03  0.374128E-01  0.308758E-01 -0.110915E+04
  0.305330E+02  0.113380E+02  0.125745E+00  0.659618E+00  0.400541E+00  0.274307E+02  0.801544E+01 -0.341637E+01  0.507993E+01 -0.931752E+01  0.514775E-01  0.689759E-02  0.366443E-03  0.247157E-01  0.308758E-01 -0.110896E+04
