Kmin_MR_a0    Kmin_MR_a1    Kmin_MR_a2    Kmin_MR_a3    Kmin_MR_a4    Kmin_MR_a5    Kmin_MR_a6    Kmin_MR_a7    Kmin_MR_a8    Kmin_TR_a0    Kmin_TR_a1    Kmin_TR_a2    Kmin_TR_a3    Kmin_TR_a4    Kmin_TR_a5    Kmin_TR_a6    Kmin_TR_a7    Kmin_TR_a8    Y1_intercept  Y2_intercept  Y3_intercept  Y4_intercept  Y5_intercept  LogPost       
  0.305399E+02  0.109383E+02  0.190069E+00 -0.161335E+01 -0.128822E+01 -0.355775E+01  0.976218E+00  0.774201E+01 -0.105242E+01  0.273854E+02  0.114803E+01  0.492748E+01 -0.164682E+01 -0.399341E+01  0.510123E+01 -0.568371E+01  0.768500E+01 -0.832215E+01  0.210756E-01  0.807272E-02  0.271735E-04  0.128732E-01  0.101253E-02 -0.987628E+03
  0.305399E+02  0.109383E+02  0.190069E+00 -0.161335E+01 -0.461840E+00 -0.355775E+01  0.976218E+00  0.774201E+01 -0.105242E+01  0.273854E+02  0.114803E+01  0.492748E+01 -0.164682E+01 -0.380488E+01  0.510123E+01 -0.568371E+01  0.768500E+01 -0.832215E+01  0.210756E-01  0.482175E-02  0.811798E-03  0.128732E-01  0.101253E-02 -0.987647E+03
  0.305399E+02  0.109383E+02  0.190069E+00 -0.161335E+01 -0.461840E+00 -0.355775E+01  0.976218E+00  0.774201E+01 -0.105242E+01  0.274430E+02  0.134529E+01  0.492748E+01 -0.164682E+01 -0.371126E+01  0.510123E+01 -0.568371E+01  0.757438E+01 -0.860423E+01  0.214918E-01  0.482175E-02  0.811798E-03  0.128732E-01  0.101253E-02 -0.987283E+03
  0.305395E+02  0.109383E+02  0.190069E+00 -0.161335E+01 -0.582180E+00 -0.355775E+01  0.976218E+00  0.774201E+01 -0.105242E+01  0.274430E+02  0.149534E+01  0.492748E+01 -0.164682E+01 -0.347492E+01  0.510123E+01 -0.568371E+01  0.757438E+01 -0.860423E+01  0.252604E-01  0.482175E-02  0.811798E-03  0.128732E-01  0.101253E-02 -0.988055E+03
  0.305395E+02  0.108722E+02  0.433781E+00 -0.153635E+01 -0.582180E+00 -0.355775E+01  0.976218E+00  0.774201E+01 -0.105242E+01  0.274430E+02  0.149534E+01  0.492748E+01 -0.164682E+01 -0.347492E+01  0.512126E+01 -0.592382E+01  0.755671E+01 -0.844706E+01  0.252604E-01  0.482175E-02  0.121299E-02  0.101331E-01  0.101253E-02 -0.987139E+03
  0.305395E+02  0.108722E+02  0.433781E+00 -0.154713E+01 -0.582180E+00 -0.355775E+01  0.976218E+00  0.765764E+01 -0.162565E+01  0.278607E+02  0.149534E+01  0.492748E+01 -0.164682E+01 -0.366547E+01  0.550177E+01 -0.592382E+01  0.723582E+01 -0.844706E+01  0.252604E-01  0.482175E-02  0.121299E-02  0.101331E-01  0.163537E-01 -0.987269E+03
  0.305395E+02  0.108722E+02  0.433781E+00 -0.154713E+01 -0.582180E+00 -0.355775E+01  0.976218E+00  0.765764E+01 -0.162565E+01  0.278607E+02  0.153232E+01  0.492748E+01 -0.164682E+01 -0.366547E+01  0.550177E+01 -0.592382E+01  0.723582E+01 -0.844706E+01  0.221396E-01  0.482175E-02  0.121299E-02  0.101331E-01  0.163537E-01 -0.985829E+03
  0.305395E+02  0.108722E+02  0.433781E+00 -0.154713E+01 -0.582180E+00 -0.355775E+01  0.303856E+00  0.765764E+01 -0.162565E+01  0.278607E+02  0.153232E+01  0.490490E+01 -0.164682E+01 -0.366547E+01  0.550177E+01 -0.582020E+01  0.723582E+01 -0.807702E+01  0.221396E-01  0.482175E-02  0.121299E-02  0.124884E-01  0.160800E-01 -0.987523E+03
  0.305395E+02  0.108722E+02  0.433781E+00 -0.154713E+01 -0.582180E+00 -0.355775E+01  0.303856E+00  0.765764E+01 -0.162565E+01  0.278607E+02  0.174753E+01  0.490490E+01 -0.164682E+01 -0.366547E+01  0.527877E+01 -0.582020E+01  0.740679E+01 -0.785658E+01  0.199302E-01  0.482175E-02  0.121299E-02  0.211727E-01  0.104408E-01 -0.987527E+03
  0.305395E+02  0.108722E+02  0.433781E+00 -0.154713E+01 -0.582180E+00 -0.355775E+01  0.303856E+00  0.765764E+01 -0.162565E+01  0.277879E+02  0.210801E+01  0.490490E+01 -0.164682E+01 -0.356288E+01  0.493414E+01 -0.609258E+01  0.740679E+01 -0.839465E+01  0.195062E-01  0.482175E-02  0.121299E-02  0.992530E-02  0.453401E-02 -0.985812E+03
  0.305395E+02  0.106742E+02  0.433781E+00 -0.154713E+01 -0.582180E+00 -0.355775E+01  0.200030E+00  0.765764E+01 -0.162565E+01  0.277879E+02  0.210801E+01  0.490490E+01 -0.164682E+01 -0.356288E+01  0.493414E+01 -0.609258E+01  0.740679E+01 -0.839465E+01  0.195062E-01  0.482175E-02  0.121299E-02  0.992530E-02  0.453401E-02 -0.984872E+03
  0.305395E+02  0.106742E+02  0.433781E+00 -0.154713E+01 -0.102633E+01 -0.355775E+01  0.200030E+00  0.765764E+01 -0.162565E+01  0.279319E+02  0.210801E+01  0.490490E+01 -0.164682E+01 -0.366324E+01  0.493414E+01 -0.625277E+01  0.740679E+01 -0.839465E+01  0.195062E-01  0.482175E-02  0.121299E-02  0.992530E-02  0.453401E-02 -0.983823E+03
  0.305395E+02  0.106742E+02  0.433781E+00 -0.154713E+01 -0.102633E+01 -0.355775E+01  0.200030E+00  0.706631E+01 -0.162565E+01  0.279319E+02  0.210801E+01  0.490490E+01 -0.164682E+01 -0.366324E+01  0.493414E+01 -0.612865E+01  0.740679E+01 -0.839465E+01  0.190277E-01  0.482175E-02  0.121299E-02  0.992530E-02  0.453401E-02 -0.983434E+03
  0.305395E+02  0.109234E+02  0.433781E+00 -0.127631E+01 -0.102633E+01 -0.355775E+01  0.200030E+00  0.706631E+01 -0.162565E+01  0.279319E+02  0.227680E+01  0.484965E+01 -0.164682E+01 -0.366324E+01  0.493414E+01 -0.599165E+01  0.740679E+01 -0.839465E+01  0.190277E-01  0.482175E-02  0.121299E-02  0.139471E-01  0.453401E-02 -0.979295E+03
  0.305395E+02  0.109234E+02  0.433781E+00 -0.127631E+01 -0.102633E+01 -0.355775E+01  0.214759E+00  0.706631E+01 -0.162565E+01  0.280437E+02  0.227680E+01  0.484965E+01 -0.163109E+01 -0.359046E+01  0.493414E+01 -0.600146E+01  0.740679E+01 -0.839465E+01  0.190277E-01  0.482175E-02  0.121299E-02  0.139471E-01  0.453401E-02 -0.980105E+03
  0.305395E+02  0.109234E+02  0.433781E+00 -0.127631E+01 -0.666740E+00 -0.355775E+01  0.214759E+00  0.706631E+01 -0.162565E+01  0.280437E+02  0.227680E+01  0.474439E+01 -0.163109E+01 -0.359046E+01  0.493414E+01 -0.600146E+01  0.740679E+01 -0.839465E+01  0.190277E-01  0.482175E-02  0.121299E-02  0.116038E-01  0.453401E-02 -0.979918E+03
  0.305395E+02  0.109234E+02  0.433781E+00 -0.127631E+01 -0.666740E+00 -0.355775E+01  0.214759E+00  0.706631E+01 -0.162565E+01  0.280437E+02  0.227680E+01  0.499781E+01 -0.163109E+01 -0.398034E+01  0.493414E+01 -0.600146E+01  0.718258E+01 -0.836466E+01  0.190277E-01  0.482175E-02  0.121299E-02  0.116038E-01  0.453401E-02 -0.979256E+03
  0.305395E+02  0.109234E+02  0.433781E+00 -0.127631E+01 -0.812721E+00 -0.355775E+01  0.214759E+00  0.706631E+01 -0.162565E+01  0.280437E+02  0.227680E+01  0.499781E+01 -0.163109E+01 -0.412482E+01  0.493414E+01 -0.593712E+01  0.718258E+01 -0.836466E+01  0.190277E-01  0.446385E-02  0.121299E-02  0.116038E-01  0.453401E-02 -0.978640E+03
  0.305395E+02  0.109234E+02  0.433781E+00 -0.956355E+00 -0.812721E+00 -0.355775E+01  0.416525E+00  0.706631E+01 -0.162565E+01  0.280437E+02  0.227680E+01  0.499781E+01 -0.163109E+01 -0.412482E+01  0.493414E+01 -0.593712E+01  0.718258E+01 -0.836466E+01  0.190277E-01  0.245193E-03  0.121299E-02  0.116038E-01  0.453401E-02 -0.978154E+03
  0.305691E+02  0.111043E+02  0.433781E+00 -0.932720E+00 -0.812721E+00 -0.355775E+01  0.416525E+00  0.680272E+01 -0.162565E+01  0.280437E+02  0.227573E+01  0.479814E+01 -0.163109E+01 -0.412482E+01  0.493414E+01 -0.593712E+01  0.718258E+01 -0.815311E+01  0.190277E-01  0.245193E-03  0.121299E-02  0.116038E-01  0.453401E-02 -0.976558E+03
  0.305691E+02  0.111043E+02  0.433781E+00 -0.128937E+01 -0.812721E+00 -0.355775E+01  0.416525E+00  0.680272E+01 -0.709396E+00  0.280437E+02  0.227573E+01  0.499404E+01 -0.136561E+01 -0.412482E+01  0.492304E+01 -0.593712E+01  0.718258E+01 -0.815311E+01  0.187404E-01  0.245193E-03  0.616519E-03  0.137411E-01  0.453401E-02 -0.978280E+03
  0.305691E+02  0.111043E+02  0.433781E+00 -0.133165E+01 -0.812721E+00 -0.355775E+01  0.416525E+00  0.680272E+01 -0.709396E+00  0.280437E+02  0.227573E+01  0.486332E+01 -0.136561E+01 -0.412482E+01  0.486033E+01 -0.593712E+01  0.718258E+01 -0.815311E+01  0.168950E-01  0.210762E-02  0.616519E-03  0.572423E-02  0.453401E-02 -0.978135E+03
  0.305691E+02  0.111043E+02  0.975842E-01 -0.133165E+01 -0.812721E+00 -0.355775E+01  0.416525E+00  0.680272E+01 -0.140555E+01  0.280437E+02  0.227573E+01  0.486332E+01 -0.136561E+01 -0.412482E+01  0.486033E+01 -0.593712E+01  0.709873E+01 -0.815311E+01  0.234201E-01  0.210762E-02  0.616519E-03  0.572423E-02  0.453401E-02 -0.978839E+03
  0.304889E+02  0.111043E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.355775E+01  0.416525E+00  0.680272E+01 -0.977611E+00  0.280437E+02  0.227573E+01  0.486332E+01 -0.136561E+01 -0.406157E+01  0.475901E+01 -0.593852E+01  0.709873E+01 -0.815311E+01  0.234201E-01  0.210762E-02  0.616519E-03  0.572423E-02  0.435358E-02 -0.978313E+03
  0.304889E+02  0.111043E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.355775E+01  0.530240E+00  0.680272E+01 -0.977611E+00  0.280437E+02  0.227573E+01  0.517504E+01 -0.136561E+01 -0.412443E+01  0.475901E+01 -0.639849E+01  0.709873E+01 -0.799816E+01  0.234201E-01  0.210762E-02  0.616519E-03  0.572423E-02  0.435358E-02 -0.978091E+03
  0.304889E+02  0.111043E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.355775E+01  0.530240E+00  0.680272E+01 -0.977611E+00  0.280437E+02  0.236296E+01  0.517504E+01 -0.136561E+01 -0.412443E+01  0.475901E+01 -0.639849E+01  0.689728E+01 -0.799816E+01  0.234201E-01  0.210762E-02  0.616519E-03  0.141098E-02  0.435358E-02 -0.978376E+03
  0.304617E+02  0.111043E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.355775E+01  0.530240E+00  0.680272E+01 -0.977611E+00  0.280437E+02  0.236296E+01  0.500330E+01 -0.136561E+01 -0.412443E+01  0.495783E+01 -0.639849E+01  0.689728E+01 -0.773234E+01  0.234201E-01  0.101577E-01  0.616519E-03  0.141098E-02  0.435358E-02 -0.978721E+03
  0.304617E+02  0.111043E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.355775E+01  0.530240E+00  0.680272E+01 -0.977611E+00  0.280437E+02  0.236296E+01  0.493754E+01 -0.136561E+01 -0.412443E+01  0.443405E+01 -0.639849E+01  0.689728E+01 -0.773234E+01  0.234201E-01  0.101577E-01  0.616519E-03  0.141098E-02  0.435358E-02 -0.981664E+03
  0.304322E+02  0.111043E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.359425E+01  0.205014E+00  0.680272E+01 -0.977611E+00  0.277031E+02  0.233168E+01  0.493754E+01 -0.146597E+01 -0.384298E+01  0.469367E+01 -0.639849E+01  0.716679E+01 -0.743670E+01  0.155389E-01  0.101577E-01  0.616519E-03  0.698153E-02  0.435358E-02 -0.981275E+03
  0.304322E+02  0.113311E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.359425E+01  0.205014E+00  0.625697E+01 -0.977611E+00  0.276862E+02  0.233168E+01  0.493754E+01 -0.146597E+01 -0.384298E+01  0.469367E+01 -0.639849E+01  0.716679E+01 -0.743670E+01  0.155389E-01  0.101577E-01  0.616519E-03  0.698153E-02  0.435358E-02 -0.982302E+03
  0.304322E+02  0.113311E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.359425E+01  0.205014E+00  0.625697E+01 -0.977611E+00  0.276862E+02  0.233168E+01  0.461400E+01 -0.146597E+01 -0.384298E+01  0.455436E+01 -0.639849E+01  0.716679E+01 -0.743670E+01  0.141013E-01  0.101577E-01  0.231081E-01  0.200216E-01  0.341974E-02 -0.986091E+03
  0.304322E+02  0.111846E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.359425E+01  0.205014E+00  0.625697E+01 -0.977611E+00  0.276862E+02  0.233168E+01  0.461400E+01 -0.146597E+01 -0.384298E+01  0.452122E+01 -0.654737E+01  0.721847E+01 -0.743670E+01  0.177358E-01  0.258116E-02  0.201182E-01  0.271601E-01  0.341974E-02 -0.981989E+03
  0.304322E+02  0.111684E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.362779E+01  0.205014E+00  0.625697E+01 -0.546066E+00  0.276862E+02  0.233168E+01  0.467392E+01 -0.146597E+01 -0.384298E+01  0.452122E+01 -0.654737E+01  0.737579E+01 -0.735303E+01  0.177358E-01  0.258116E-02  0.201182E-01  0.225956E-01  0.341974E-02 -0.981294E+03
  0.304322E+02  0.111684E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.546066E+00  0.277104E+02  0.233168E+01  0.467392E+01 -0.146597E+01 -0.400252E+01  0.452122E+01 -0.654737E+01  0.737579E+01 -0.735303E+01  0.177358E-01  0.258116E-02  0.240980E-02  0.195030E-01  0.341974E-02 -0.979874E+03
  0.304729E+02  0.111684E+02  0.975842E-01 -0.117352E+01 -0.812721E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.546066E+00  0.278446E+02  0.233168E+01  0.467392E+01 -0.146597E+01 -0.400252E+01  0.452122E+01 -0.654737E+01  0.737579E+01 -0.735303E+01  0.177358E-01  0.258116E-02  0.447236E-02  0.172630E-01  0.341974E-02 -0.978482E+03
  0.304729E+02  0.111684E+02  0.975842E-01 -0.117352E+01 -0.965107E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.546066E+00  0.278446E+02  0.233168E+01  0.467392E+01 -0.146597E+01 -0.400252E+01  0.452122E+01 -0.640594E+01  0.737579E+01 -0.767775E+01  0.177358E-01  0.258116E-02  0.447236E-02  0.125375E-01  0.341974E-02 -0.977988E+03
  0.304729E+02  0.111684E+02  0.975842E-01 -0.117352E+01 -0.965107E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.546066E+00  0.278446E+02  0.233168E+01  0.467392E+01 -0.146597E+01 -0.400252E+01  0.452122E+01 -0.640594E+01  0.719813E+01 -0.767775E+01  0.201454E-01  0.258116E-02  0.205327E-01  0.125375E-01  0.256779E-01 -0.981600E+03
  0.304729E+02  0.111684E+02  0.975842E-01 -0.729293E+00 -0.408372E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.532738E+00  0.278446E+02  0.231904E+01  0.467392E+01 -0.146597E+01 -0.400252E+01  0.452122E+01 -0.640594E+01  0.719813E+01 -0.767775E+01  0.179758E-01  0.401890E-03  0.205327E-01  0.125375E-01  0.256779E-01 -0.982748E+03
  0.304729E+02  0.111684E+02  0.975842E-01 -0.729293E+00 -0.827153E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.998550E+00  0.278446E+02  0.231904E+01  0.467392E+01 -0.146597E+01 -0.400252E+01  0.452122E+01 -0.640594E+01  0.719813E+01 -0.767775E+01  0.224126E-01  0.401890E-03  0.205327E-01  0.291308E-02  0.210533E-01 -0.980250E+03
  0.304729E+02  0.111684E+02 -0.569279E-02 -0.729293E+00 -0.827153E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.998550E+00  0.278446E+02  0.231904E+01  0.467392E+01 -0.137539E+01 -0.400252E+01  0.452122E+01 -0.630189E+01  0.719813E+01 -0.767775E+01  0.139364E-01  0.401890E-03  0.308708E-01  0.291308E-02  0.975691E-02 -0.981313E+03
  0.304729E+02  0.111684E+02 -0.569279E-02 -0.729293E+00 -0.827153E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.998550E+00  0.278446E+02  0.231904E+01  0.447034E+01 -0.137539E+01 -0.400252E+01  0.452122E+01 -0.630189E+01  0.719813E+01 -0.767775E+01  0.139364E-01  0.401890E-03  0.151165E-01  0.291308E-02  0.975691E-02 -0.980612E+03
  0.304729E+02  0.111684E+02  0.249827E+00 -0.729293E+00 -0.827153E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.998550E+00  0.279385E+02  0.231904E+01  0.447034E+01 -0.137539E+01 -0.400252E+01  0.452122E+01 -0.644852E+01  0.721237E+01 -0.767775E+01  0.154025E-01  0.100381E-01  0.151165E-01  0.291308E-02  0.975691E-02 -0.980604E+03
  0.304729E+02  0.111684E+02  0.249827E+00 -0.729293E+00 -0.827153E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.998550E+00  0.279385E+02  0.231904E+01  0.464002E+01 -0.137539E+01 -0.400252E+01  0.452122E+01 -0.644852E+01  0.721237E+01 -0.767775E+01  0.146556E-01  0.100381E-01  0.610569E-02  0.193819E-01  0.975691E-02 -0.979877E+03
  0.304729E+02  0.111684E+02  0.249827E+00 -0.729293E+00 -0.827153E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.998550E+00  0.279385E+02  0.231904E+01  0.464002E+01 -0.137539E+01 -0.400252E+01  0.452122E+01 -0.644852E+01  0.721237E+01 -0.765951E+01  0.146556E-01  0.100381E-01  0.610569E-02  0.395485E-02  0.975691E-02 -0.978381E+03
  0.304986E+02  0.111684E+02  0.249827E+00 -0.729293E+00 -0.827153E+00 -0.362779E+01  0.191372E+00  0.625697E+01 -0.998550E+00  0.279385E+02  0.231904E+01  0.464002E+01 -0.137539E+01 -0.400252E+01  0.452122E+01 -0.644852E+01  0.721237E+01 -0.765951E+01  0.146556E-01  0.100381E-01  0.446405E-02  0.395485E-02  0.975691E-02 -0.978290E+03
  0.304986E+02  0.111684E+02  0.249827E+00 -0.924059E+00 -0.827153E+00 -0.340438E+01  0.191372E+00  0.678615E+01 -0.998550E+00  0.277673E+02  0.178664E+01  0.464002E+01 -0.137539E+01 -0.400252E+01  0.452122E+01 -0.662748E+01  0.701910E+01 -0.765951E+01  0.183972E-01  0.107110E-01  0.446405E-02  0.395485E-02  0.975691E-02 -0.980938E+03
  0.304825E+02  0.110394E+02  0.249827E+00 -0.100861E+01 -0.827153E+00 -0.340438E+01  0.191372E+00  0.678615E+01 -0.998550E+00  0.277673E+02  0.178664E+01  0.464002E+01 -0.927599E+00 -0.400252E+01  0.452122E+01 -0.662748E+01  0.701910E+01 -0.765951E+01  0.183972E-01  0.107110E-01  0.446405E-02  0.395485E-02  0.975691E-02 -0.979407E+03
  0.305181E+02  0.110906E+02  0.249827E+00 -0.100861E+01 -0.114532E+01 -0.340438E+01  0.191372E+00  0.624089E+01 -0.998550E+00  0.277673E+02  0.192614E+01  0.464002E+01 -0.927599E+00 -0.407669E+01  0.452122E+01 -0.662748E+01  0.685202E+01 -0.765951E+01  0.183972E-01  0.107110E-01  0.446405E-02  0.395485E-02  0.975691E-02 -0.978879E+03
  0.305181E+02  0.110906E+02  0.249827E+00 -0.991359E+00 -0.114532E+01 -0.340438E+01  0.191372E+00  0.624089E+01 -0.998550E+00  0.277673E+02  0.192614E+01  0.464002E+01 -0.927599E+00 -0.407669E+01  0.452122E+01 -0.662748E+01  0.684158E+01 -0.760689E+01  0.183972E-01  0.276167E-01  0.537846E-03  0.884094E-02  0.975691E-02 -0.981234E+03
  0.305181E+02  0.110906E+02  0.249827E+00 -0.991359E+00 -0.118613E+01 -0.340438E+01  0.191372E+00  0.624089E+01 -0.998550E+00  0.277350E+02  0.192614E+01  0.464002E+01 -0.927599E+00 -0.407669E+01  0.452122E+01 -0.662748E+01  0.692719E+01 -0.754288E+01  0.183972E-01  0.359893E-01  0.537846E-03  0.884094E-02  0.975691E-02 -0.981702E+03
  0.305181E+02  0.110922E+02  0.249827E+00 -0.991359E+00 -0.118613E+01 -0.340438E+01 -0.101795E+01  0.624089E+01 -0.998550E+00  0.277350E+02  0.192614E+01  0.464002E+01 -0.927599E+00 -0.407669E+01  0.452122E+01 -0.662748E+01  0.681877E+01 -0.754288E+01  0.183972E-01  0.206845E-01  0.537846E-03  0.884094E-02  0.173495E-01 -0.986865E+03
  0.305181E+02  0.110922E+02  0.249827E+00 -0.991359E+00 -0.118613E+01 -0.340438E+01 -0.101795E+01  0.624089E+01 -0.998550E+00  0.277350E+02  0.195673E+01  0.464002E+01 -0.846574E+00 -0.407669E+01  0.452122E+01 -0.644005E+01  0.681877E+01 -0.785449E+01  0.183972E-01  0.206845E-01  0.537846E-03  0.884094E-02  0.360952E-01 -0.991094E+03
  0.305199E+02  0.110922E+02  0.249827E+00 -0.991359E+00 -0.160866E+01 -0.340438E+01 -0.101795E+01  0.624089E+01 -0.998550E+00  0.277350E+02  0.195673E+01  0.467322E+01 -0.846574E+00 -0.407669E+01  0.452122E+01 -0.644005E+01  0.673497E+01 -0.785449E+01  0.183972E-01  0.121044E-01  0.537846E-03  0.884094E-02  0.430966E-01 -0.989069E+03
  0.305199E+02  0.110922E+02  0.249827E+00 -0.802380E+00 -0.160866E+01 -0.340438E+01 -0.101795E+01  0.624089E+01 -0.998550E+00  0.277118E+02  0.195673E+01  0.467322E+01 -0.846574E+00 -0.400751E+01  0.452122E+01 -0.644005E+01  0.673497E+01 -0.785449E+01  0.183972E-01  0.121044E-01  0.537846E-03  0.884094E-02  0.430966E-01 -0.990315E+03
  0.305199E+02  0.109478E+02  0.490344E-01 -0.135971E+01 -0.160866E+01 -0.505769E+01 -0.101795E+01  0.624089E+01 -0.998550E+00  0.277118E+02  0.195673E+01  0.467322E+01 -0.846574E+00 -0.400751E+01  0.452122E+01 -0.644005E+01  0.662327E+01 -0.785449E+01  0.189092E-01  0.332399E-02  0.537846E-03  0.884094E-02  0.430966E-01 -0.989634E+03
  0.305199E+02  0.109478E+02  0.490344E-01 -0.135971E+01 -0.160866E+01 -0.366199E+01 -0.101795E+01  0.624089E+01 -0.998550E+00  0.277118E+02  0.195673E+01  0.467322E+01 -0.582797E+00 -0.401255E+01  0.452122E+01 -0.644005E+01  0.661464E+01 -0.785449E+01  0.255847E-01  0.332399E-02  0.537846E-03  0.161290E-01  0.430966E-01 -0.990704E+03
  0.305199E+02  0.109478E+02  0.490344E-01 -0.135971E+01 -0.160866E+01 -0.366199E+01 -0.622691E-01  0.624089E+01 -0.998550E+00  0.277118E+02  0.208976E+01  0.486241E+01 -0.638298E+00 -0.401255E+01  0.452122E+01 -0.644005E+01  0.661464E+01 -0.785449E+01  0.255847E-01  0.997598E-02  0.537846E-03  0.161290E-01  0.430966E-01 -0.988523E+03
  0.305199E+02  0.109478E+02  0.490344E-01 -0.135971E+01 -0.160866E+01 -0.366199E+01 -0.622691E-01  0.624089E+01 -0.998550E+00  0.275869E+02  0.208976E+01  0.480189E+01 -0.638298E+00 -0.401255E+01  0.452122E+01 -0.644005E+01  0.655132E+01 -0.785449E+01  0.253651E-01  0.997598E-02  0.537846E-03  0.267952E-01  0.430966E-01 -0.989400E+03
  0.305199E+02  0.109478E+02  0.490344E-01 -0.135971E+01 -0.139396E+01 -0.366199E+01 -0.622691E-01  0.624089E+01 -0.216143E+01  0.275869E+02  0.208976E+01  0.480189E+01 -0.638298E+00 -0.401255E+01  0.424004E+01 -0.656551E+01  0.655132E+01 -0.785449E+01  0.253651E-01  0.997598E-02  0.537846E-03  0.378821E-01  0.245926E-01 -0.988190E+03
  0.305199E+02  0.109478E+02  0.490344E-01 -0.135971E+01 -0.139396E+01 -0.404165E+01 -0.622691E-01  0.624089E+01 -0.216143E+01  0.275722E+02  0.208976E+01  0.480189E+01 -0.638298E+00 -0.401255E+01  0.424004E+01 -0.629083E+01  0.648859E+01 -0.785449E+01  0.219940E-01  0.997598E-02  0.537846E-03  0.378821E-01  0.245926E-01 -0.987454E+03
  0.305199E+02  0.110794E+02  0.490344E-01 -0.135971E+01 -0.139396E+01 -0.404165E+01 -0.622691E-01  0.573711E+01 -0.216143E+01  0.275722E+02  0.208976E+01  0.480189E+01 -0.341438E+00 -0.401255E+01  0.424004E+01 -0.629083E+01  0.648859E+01 -0.785449E+01  0.219940E-01  0.997598E-02  0.537846E-03  0.378821E-01  0.288647E-01 -0.987083E+03
  0.305199E+02  0.110794E+02  0.490344E-01 -0.859842E+00 -0.139396E+01 -0.404165E+01 -0.622691E-01  0.573711E+01 -0.216143E+01  0.275722E+02  0.208976E+01  0.480189E+01 -0.341438E+00 -0.401255E+01  0.404220E+01 -0.629083E+01  0.648859E+01 -0.818187E+01  0.219940E-01  0.997598E-02  0.537846E-03  0.378821E-01  0.256016E-01 -0.988345E+03
  0.305199E+02  0.109616E+02  0.490344E-01 -0.859842E+00 -0.139396E+01 -0.404165E+01 -0.622691E-01  0.576098E+01 -0.216143E+01  0.276454E+02  0.208976E+01  0.489315E+01 -0.341438E+00 -0.415758E+01  0.404220E+01 -0.629083E+01  0.648859E+01 -0.818187E+01  0.219940E-01  0.124405E-01  0.107203E-01  0.378821E-01  0.169314E-01 -0.988362E+03
  0.305199E+02  0.110329E+02  0.490344E-01 -0.859842E+00 -0.139396E+01 -0.377220E+01 -0.622691E-01  0.576098E+01 -0.216143E+01  0.276454E+02  0.208976E+01  0.489315E+01 -0.341438E+00 -0.415758E+01  0.404220E+01 -0.629083E+01  0.648859E+01 -0.808877E+01  0.219940E-01  0.124405E-01  0.107203E-01  0.378821E-01  0.231644E-01 -0.988976E+03
  0.305199E+02  0.111540E+02  0.490344E-01 -0.859842E+00 -0.704013E+00 -0.377220E+01 -0.622691E-01  0.576098E+01 -0.216143E+01  0.276454E+02  0.209320E+01  0.489315E+01 -0.341438E+00 -0.370837E+01  0.378800E+01 -0.629083E+01  0.648859E+01 -0.839033E+01  0.219940E-01  0.124405E-01  0.107203E-01  0.378821E-01  0.231644E-01 -0.991110E+03
  0.305199E+02  0.111540E+02  0.490344E-01 -0.859842E+00 -0.704013E+00 -0.377220E+01  0.731816E+00  0.576098E+01 -0.216143E+01  0.277852E+02  0.272786E+01  0.489315E+01 -0.341438E+00 -0.370837E+01  0.378800E+01 -0.629083E+01  0.648859E+01 -0.839033E+01  0.219940E-01  0.124405E-01  0.791611E-02  0.326799E-01  0.169681E-01 -0.989210E+03
  0.305381E+02  0.107868E+02  0.490344E-01 -0.859842E+00 -0.704013E+00 -0.377220E+01  0.731816E+00  0.552639E+01 -0.216143E+01  0.277852E+02  0.272786E+01  0.489315E+01 -0.341438E+00 -0.370837E+01  0.378800E+01 -0.629083E+01  0.648859E+01 -0.839033E+01  0.219940E-01  0.355828E-02  0.791611E-02  0.102343E-01  0.114937E-01 -0.986522E+03
  0.305381E+02  0.107868E+02  0.490344E-01 -0.859842E+00 -0.704013E+00 -0.377220E+01  0.731816E+00  0.552639E+01 -0.166920E+01  0.277852E+02  0.272786E+01  0.489315E+01 -0.341438E+00 -0.364125E+01  0.378800E+01 -0.629083E+01  0.648859E+01 -0.839033E+01  0.219940E-01  0.929318E-02  0.791611E-02  0.105847E-01  0.781775E-02 -0.987838E+03
